"id","material","name","location.city","location.city_id","location.country","location.country id","location.latitude","location.longitude","purposes.abandoned","purposes.air traffic control tower","purposes.belltower","purposes.bridge","purposes.casino","purposes.commercial","purposes.education","purposes.exhibition","purposes.government","purposes.hospital","purposes.hotel","purposes.industrial","purposes.library","purposes.multiple","purposes.museum","purposes.observation","purposes.office","purposes.other","purposes.religious","purposes.residential","purposes.retail","purposes.serviced apartments","purposes.telecommunications","statistics.floors above","statistics.height","statistics.number of purposes","statistics.rank","status.current","status.completed.is completed","status.completed.year","status.started.is started","status.started.year"
"1090","concrete","Carnegie Hall Tower","New York City","1641","US","163","40.764808654785","-73.979629516602","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","60","230.74000549316","1","118","completed","True","1991","True","1988"
"15530","steel/concrete","609 Main at Texas","Houston","1593","US","163","29.759349822998","-95.362442016602","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","49","230.66000366211","2","119","under construction","True","2017","True","2014"
"1096","composite","Chicago Title & Trust Center","Chicago","1539","US","163","41.884811401367","-87.630546569824","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","50","230.47999572754","1","120","completed","True","1992","True","1990"
"1093","composite","Enterprise Plaza","Houston","1593","US","163","29.757810592651","-95.36897277832","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","55","230.39999389648","1","121","completed","True","1980","True","0"
"1109","steel","383 Madison Avenue","New York City","1641","US","163","40.75553894043","-73.976692199707","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","47","230.25","1","122","completed","True","2001","True","1999"
"9786","concrete","Courtyard & Residence Inn Manhattan/Central Park","New York City","1641","US","163","40.764358520508","-73.982711791992","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","67","229.61999511719","1","123","completed","True","2013","True","2011"
"1118","steel","AXA Center","New York City","1641","US","163","40.76171875","-73.981842041016","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","51","229.21000671387","1","124","completed","True","1985","True","0"
"15235","steel","130 North Franklin","Chicago","1539","US","163","41.883560180664","-87.635787963867","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","53","229.05999755859","1","125","proposed","True","2019","True","2016"
"959","concrete","Brickell Flatiron Building","Miami","1632","US","163","25.763990402222","-80.192878723145","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","64","228.60000610352","1","126","proposed","True","0","True","2016"
"1123","steel","One Penn Plaza","New York City","1641","US","163","40.751281738281","-73.992362976074","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","57","228.60000610352","1","127","completed","True","1972","True","0"
"1126","steel","1251 Avenue of the Americas","New York City","1641","US","163","40.759979248047","-73.981567382812","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","54","228.60000610352","1","128","completed","True","1972","True","1967"
"1127","steel","Prudential Tower","Boston","1524","US","163","42.347229003906","-71.082649230957","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","52","228.60000610352","1","129","completed","True","1964","True","0"
"1128","steel","Two California Plaza","Los Angeles","1611","US","163","34.051441192627","-118.2515335083","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","52","228.60000610352","1","129","completed","True","1992","True","0"
"1124","concrete/steel","Time Warner Center North Tower","New York City","1641","US","163","40.768939971924","-73.983108520508","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","55","228.32000732422","3","131","completed","True","2004","True","2000"
"1125","concrete/steel","Time Warner Center South Tower","New York City","1641","US","163","40.76831817627","-73.983139038086","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","True","55","228.32000732422","2","131","completed","True","2004","True","2000"
