"State","Year","Production.Coal","Consumption.Commercial.Coal","Consumption.Commercial.Distillate Fuel Oil","Consumption.Commercial.Geothermal","Consumption.Commercial.Hydropower","Consumption.Commercial.Kerosene","Consumption.Commercial.Petroleum","Consumption.Commercial.Natural Gas","Consumption.Commercial.Solar","Consumption.Commercial.Wind","Consumption.Commercial.Wood","Consumption.Electric Power.Coal","Consumption.Electric Power.Distillate Fuel Oil","Consumption.Electric Power.Natural Gas","Consumption.Electric Power.Wood","Consumption.Industrial.Coal","Consumption.Industrial.Distillate Fuel Oil","Consumption.Industrial.Geothermal","Consumption.Industrial.Hydropower","Consumption.Industrial.Kerosene","Consumption.Industrial.Petroleum","Consumption.Industrial.Natural Gas","Consumption.Industrial.Other Petroleum Products","Consumption.Industrial.Solar","Consumption.Industrial.Wind","Consumption.Industrial.Wood","Consumption.Refinery.Coal","Consumption.Refinery.Distillate Fuel Oil","Consumption.Refinery.Natural Gas","Consumption.Residential.Coal","Consumption.Residential.Distillate Fuel Oil","Consumption.Residential.Geothermal","Consumption.Residential.Kerosene","Consumption.Residential.Petroleum","Consumption.Residential.Natural Gas","Consumption.Residential.Wood","Consumption.Transportation.Coal","Consumption.Transportation.Distillate Fuel Oil","Consumption.Transportation.Petroleum","Consumption.Transportation.Natural Gas","Expenditure.Commercial.Coal","Expenditure.Commercial.Distillate Fuel Oil","Expenditure.Commercial.Kerosene","Expenditure.Commercial.Petroleum","Expenditure.Commercial.Natural Gas","Expenditure.Electric Power.Coal","Expenditure.Electric Power.Distillate Fuel Oil","Expenditure.Electric Power.Natural Gas","Expenditure.Industrial.Coal","Expenditure.Industrial.Distillate Fuel Oil","Expenditure.Industrial.Kerosene","Expenditure.Industrial.Petroleum","Expenditure.Industrial.Natural Gas","Expenditure.Industrial.Other Petroleum Products","Expenditure.Residential.Coal","Expenditure.Residential.Distillate Fuel Oil","Expenditure.Residential.Kerosene","Expenditure.Residential.Petroleum","Expenditure.Residential.Natural Gas","Expenditure.Residential.Wood","Expenditure.Transportation.Coal","Expenditure.Transportation.Distillate Fuel Oil","Expenditure.Transportation.Petroleum","Expenditure.Transportation.Natural Gas","Price.Commercial.Coal","Price.Commercial.Distillate Fuel Oil","Price.Commercial.Kerosene","Price.Commercial.Petroleum","Price.Commercial.Natural Gas","Price.Electric Power.Coal","Price.Electric Power.Distillate Fuel Oil","Price.Electric Power.Natural Gas","Price.Industrial.Coal","Price.Industrial.Distillate Fuel Oil","Price.Industrial.Kerosene","Price.Industrial.Petroleum","Price.Industrial.Natural Gas","Price.Industrial.Other Petroleum Products","Price.Transportation.Coal","Price.Transportation.Distillate Fuel Oil","Price.Transportation.Petroleum","Price.Transportation.Natural Gas"
"Alaska","1991","22402.0","6530.0","5649.0","20.0","0.0","1.0","6743.0","20937.0","0.0","0.0","174.0","4711.0","3085.0","31428.0","0.0","0.0","11328.0","16.0","0.0","1.0","29400.0","299396.0","14129.0","0.0","0.0","6171.0","0.0","71.0","25598.0","1433.0","9258.0","15.0","44.0","10129.0","13587.0","1596.0","0.0","27509.0","153811.0","2602.0","17.7","38.0","0.0","47.7","60.5","9.1","22.6","36.3","0.0","66.6","0.0","80.8","59.1","0.0","15.7","70.1","0.2","84.4","56.6","3.1","0.0","229.7","1032.8","0.0","2.71","6.73","5.55","7.08","2.89","1.94","7.31","1.16","0.0","5.91","5.79","5.53","1.18","0.0","0.0","8.35","6.71","0.0"
"Alaska","1992","23930.0","6665.0","9143.0","20.0","0.0","1.0","10072.0","21343.0","0.0","0.0","183.0","4381.0","3541.0","28998.0","0.0","0.0","13107.0","16.0","0.0","2.0","37460.0","316298.0","20258.0","0.0","0.0","6126.0","0.0","96.0","25117.0","1463.0","10665.0","15.0","4.0","11485.0","14379.0","1674.0","0.0","31014.0","149058.0","2870.0","18.6","55.1","0.0","63.6","56.2","8.7","25.7","34.1","0.0","74.8","0.0","88.7","65.9","0.0","11.6","72.3","0.0","85.2","54.4","2.9","0.0","263.4","1029.9","0.0","2.79","6.03","4.98","6.31","2.63","1.99","7.25","1.18","0.0","5.75","4.92","5.38","1.18","0.0","0.0","8.49","6.91","0.0"
"Alaska","1993","24976.0","7294.0","10464.0","20.0","0.0","1.0","10883.0","19872.0","0.0","0.0","262.0","4703.0","3136.0","28039.0","0.0","32.0","13595.0","16.0","0.0","24.0","34523.0","311453.0","18380.0","0.0","0.0","4088.0","0.0","134.0","24393.0","1601.0","11035.0","15.0","3.0","11530.0","13767.0","1947.0","0.0","33928.0","151457.0","2840.0","21.7","65.9","0.0","69.6","55.6","9.9","19.5","35.2","0.1","82.4","0.1","91.1","66.1","0.0","12.8","76.5","0.0","84.2","54.9","3.3","0.0","286.2","1041.0","0.0","2.97","6.3","5.45","6.4","2.8","2.11","6.22","1.25","2.97","6.12","4.89","5.94","1.3","0.0","0.0","8.43","6.87","0.0"
"Alaska","1994","24445.0","6977.0","10660.0","20.0","0.0","1.0","11010.0","20719.0","0.0","0.0","251.0","4287.0","3336.0","29071.0","0.0","82.0","13565.0","16.0","0.0","2.0","37190.0","299866.0","20377.0","0.0","0.0","6745.0","0.0","102.0","22433.0","1231.0","11296.0","15.0","58.0","11740.0","14910.0","1848.0","0.0","27242.0","154239.0","3027.0","14.7","60.2","0.0","63.6","51.3","9.0","24.3","32.8","0.2","77.6","0.0","90.1","55.4","0.0","3.6","70.5","0.3","76.4","53.6","3.1","0.0","224.3","1014.4","0.0","2.1","5.65","4.76","5.78","2.47","2.1","7.28","1.13","2.1","5.77","4.76","5.68","1.42","0.0","0.0","8.23","6.58","0.0"
"Alaska","1995","26489.0","7187.0","6022.0","20.0","0.0","3.0","6439.0","25134.0","0.0","0.0","253.0","4622.0","3444.0","29911.0","0.0","0.0","18038.0","16.0","0.0","1.0","41008.0","360003.0","19323.0","0.0","0.0","5521.0","0.0","201.0","25014.0","1074.0","11782.0","15.0","2.0","12184.0","15325.0","1848.0","0.0","35228.0","171167.0","2440.0","14.7","35.7","0.0","39.8","56.6","9.5","25.1","38.5","0.0","95.2","0.0","110.0","58.2","0.0","2.2","70.9","0.0","76.5","55.3","3.0","0.0","303.8","1170.9","0.0","2.05","5.92","4.81","6.19","2.25","2.05","7.28","1.29","0.0","5.34","5.01","5.28","1.44","0.0","0.0","8.62","6.84","0.0"
"Alaska","1996","23104.0","6593.0","6873.0","20.0","0.0","1.0","8787.0","27017.0","0.0","0.0","263.0","3622.0","3815.0","31227.0","0.0","39.0","21724.0","16.0","0.0","1.0","49682.0","367394.0","24868.0","0.0","0.0","5263.0","0.0","237.0","31801.0","899.0","11217.0","15.0","2.0","11717.0","16003.0","1919.0","0.0","25260.0","165538.0","1990.0","13.5","46.1","0.0","68.2","63.3","7.4","27.8","45.2","0.1","130.6","0.0","140.8","61.3","0.0","1.8","73.6","0.0","80.7","55.3","3.6","0.0","252.1","1213.2","0.0","2.05","6.7","5.02","7.76","2.34","2.05","7.28","1.45","2.05","6.08","5.73","6.08","1.43","0.0","0.0","9.98","7.33","0.0"
"Alaska","1997","22620.0","7092.0","5512.0","20.0","0.0","2.0","6122.0","26903.0","0.0","0.0","303.0","3711.0","3481.0","33591.0","0.0","39.0","20851.0","16.0","0.0","0.0","47762.0","344811.0","24647.0","0.0","0.0","1647.0","0.0","235.0","28351.0","877.0","10761.0","15.0","1.0","11076.0","15143.0","1568.0","0.0","29112.0","183644.0","4945.0","15.4","35.2","0.0","42.2","65.7","8.1","27.8","58.4","0.1","127.5","0.0","140.9","69.7","0.0","1.9","75.6","0.0","80.3","57.1","2.9","0.0","294.6","1308.3","0.0","2.18","6.38","4.67","6.9","2.44","2.18","8.0","1.74","2.18","6.18","5.73","6.32","1.54","0.0","0.0","10.12","7.12","3.81"
"Alaska","1998","20966.0","7411.0","6215.0","20.0","0.0","2.0","7010.0","27045.0","0.0","0.0","229.0","8124.0","3123.0","28862.0","22.0","20.0","20918.0","16.0","0.0","0.0","47121.0","357368.0","24527.0","0.0","0.0","242.0","0.0","243.0","31582.0","916.0","9728.0","15.0","5.0","9983.0","15597.0","1394.0","0.0","26951.0","186608.0","5566.0","15.3","33.7","0.0","41.7","65.3","16.6","24.1","51.9","0.0","84.6","0.0","97.8","59.4","0.0","1.9","59.8","0.0","63.4","57.3","2.2","0.0","239.8","1057.2","0.0","2.06","5.43","6.26","5.95","2.41","2.05","7.72","1.8","2.06","4.09","3.96","4.4","1.34","0.0","0.0","8.9","5.67","3.84"
"Alaska","1999","24414.0","7585.0","7622.0","36.0","0.0","3.0","8503.0","27662.0","0.0","0.0","241.0","7752.0","3661.0","30595.0","0.0","22.0","19172.0","0.0","0.0","0.0","45823.0","339671.0","25467.0","0.0","0.0","104.0","0.0","198.0","32861.0","1034.0","11829.0","50.0","95.0","12469.0","17631.0","1430.0","0.0","28499.0","200175.0","7258.0","16.1","47.3","0.0","56.0","60.3","16.4","25.8","48.7","0.0","117.5","0.0","125.3","51.7","0.0","2.2","82.5","0.6","90.9","64.2","2.4","0.0","233.7","1207.9","0.0","2.13","6.2","6.21","6.59","2.18","2.11","7.04","1.59","2.13","6.19","4.13","6.22","1.25","0.0","0.0","8.2","6.03","3.84"
"Alaska","2000","25600.0","7262.0","6722.0","36.0","0.0","2.0","7424.0","27201.0","0.0","0.0","258.0","8283.0","2413.0","35672.0","0.0","13.0","13188.0","0.0","0.0","0.0","38586.0","351106.0","23077.0","0.0","0.0","101.0","0.0","114.0","37127.0","898.0","10075.0","50.0","76.0","10632.0","16418.0","1540.0","0.0","30885.0","212158.0","7575.0","13.6","58.0","0.0","66.9","54.6","15.5","19.1","63.2","0.0","103.9","0.0","115.7","55.2","0.0","1.7","97.2","0.7","106.3","57.2","3.8","0.0","354.5","1833.9","0.0","1.88","8.63","9.2","9.01","2.01","1.87","7.91","1.77","1.88","7.95","7.87","7.52","1.47","0.0","0.0","11.48","8.64","3.85"
"Alaska","2001","23618.0","6569.0","9810.0","36.0","0.0","3.0","13772.0","16015.0","0.0","0.0","442.0","8507.0","2873.0","32721.0","0.0","23.0","13315.0","0.0","0.0","0.0","54939.0","342181.0","30740.0","0.0","0.0","19.0","0.0","121.0","36805.0","812.0","10612.0","50.0","90.0","11251.0","16995.0","2513.0","0.0","31327.0","200321.0","5136.0","12.8","80.9","0.0","133.7","50.1","15.6","28.3","77.3","0.0","126.4","0.0","173.1","51.0","0.0","1.6","105.5","0.8","116.7","71.1","5.9","0.0","358.4","1597.1","0.1","1.95","8.24","8.4","9.7","3.13","1.84","9.86","2.36","1.95","9.58","6.57","7.23","1.64","0.0","0.0","11.44","7.97","3.99"
"Alaska","2002","17878.0","6464.0","7208.0","36.0","0.0","1.0","8268.0","15747.0","0.0","0.0","453.0","9068.0","3217.0","32000.0","36.0","15.0","13600.0","0.0","0.0","0.0","45758.0","352424.0","29028.0","0.0","0.0","11.0","0.0","124.0","39667.0","881.0","8674.0","50.0","0.0","9214.0","16248.0","2550.0","0.0","30230.0","204948.0","4391.0","12.6","50.0","0.0","62.8","53.5","17.5","30.2","72.0","0.0","96.0","0.0","115.7","42.7","0.0","1.8","68.1","0.0","77.0","71.4","5.5","0.0","310.7","1514.0","0.1","1.95","6.94","8.57","7.59","3.4","1.93","9.4","2.25","1.95","7.12","6.16","6.98","1.62","0.0","0.0","10.28","7.39","3.96"
"Alaska","2003","16864.0","6081.0","5423.0","39.0","0.0","2.0","5956.0","17338.0","0.0","0.0","498.0","5555.0","2974.0","34555.0","0.0","7.0","12772.0","0.0","0.0","0.0","46987.0","342982.0","33004.0","0.0","0.0","11.0","0.0","174.0","36615.0","909.0","8566.0","51.0","85.0","9224.0","16920.0","2685.0","0.0","28481.0","215147.0","4096.0","11.8","47.2","0.0","53.7","61.8","11.3","28.5","78.8","0.0","106.7","0.0","121.1","7.1","0.0","1.9","76.8","0.7","88.3","74.0","6.9","0.0","331.0","1809.0","0.1","1.95","8.7","8.48","9.02","3.57","2.04","9.58","2.28","1.95","8.47","7.68","8.79","1.51","0.0","0.0","11.62","8.41","3.69"
"Alaska","2004","23587.0","6980.0","6736.0","39.0","0.0","3.0","7550.0","18442.0","0.0","0.0","475.0","6305.0","3079.0","37890.0","0.0","15.0","12157.0","0.0","0.0","0.0","47274.0","329512.0","32531.0","0.0","0.0","12.0","0.0","128.0","32018.0","776.0","9812.0","49.0","112.0","10272.0","18268.0","2752.0","0.0","50009.0","261971.0","3830.0","13.9","72.9","0.0","85.2","76.1","12.2","31.7","105.0","0.0","132.3","0.0","154.5","28.8","0.0","1.5","108.0","1.2","116.1","88.8","8.0","0.0","671.5","2942.9","0.1","1.99","10.82","10.82","11.28","4.12","1.94","10.3","2.77","1.99","10.99","10.13","10.6","1.93","0.0","0.0","13.43","11.23","3.83"
"Alaska","2005","22682.0","7252.0","5850.0","41.0","0.0","5.0","7103.0","16968.0","0.0","0.0","160.0","6087.0","3130.0","39506.0","0.0","25.0","11125.0","0.0","0.0","0.0","47323.0","357469.0","34304.0","0.0","0.0","12.0","0.0","130.0","34992.0","631.0","9420.0","49.0","176.0","10203.0","18098.0","920.0","0.0","43689.0","260955.0","2665.0","14.5","86.6","0.1","109.6","83.3","12.4","32.1","134.4","0.0","167.2","0.0","187.4","46.7","0.0","1.3","140.1","2.3","156.3","103.3","3.6","0.0","746.8","3822.0","0.2","1.99","14.81","12.83","15.42","4.91","2.04","10.26","3.4","1.99","15.21","12.21","14.56","2.58","0.0","0.0","17.09","14.65","4.36"
"Alaska","2006","22230.0","7920.0","6769.0","38.0","0.0","1047.0","9064.0","18633.0","0.0","0.0","154.0","6245.0","3400.0","43573.0","0.0","33.0","12692.0","0.0","0.0","29.0","49611.0","289931.0","35836.0","0.0","0.0","27.0","0.0","137.0","31402.0","783.0","11211.0","50.0","1561.0","13303.0","20715.0","816.0","0.0","46801.0","262604.0","2866.0","16.7","117.5","21.6","164.7","88.1","13.4","52.4","158.0","0.1","212.8","0.5","232.4","0.8","0.0","1.7","194.3","32.2","239.9","141.0","3.6","0.0","930.2","4442.1","0.2","2.11","17.36","20.63","18.18","4.73","2.15","15.42","3.63","2.11","16.95","17.82","17.09","3.82","0.0","0.0","19.87","16.92","6.18"
"Alaska","2007","20654.0","6649.0","5675.0","35.0","0.0","603.0","7504.0","18867.0","0.0","0.0","146.0","6247.0","3664.0","41172.0","0.0","26.0","15563.0","0.0","0.0","17.0","51734.0","290029.0","34723.0","0.0","0.0","28.0","0.0","166.0","33044.0","739.0","8435.0","52.0","914.0","9755.0","19961.0","902.0","0.0","44946.0","247470.0","2156.0","15.3","102.1","13.6","143.1","142.0","14.9","71.7","146.4","0.1","264.5","0.3","284.6","0.0","0.0","1.7","154.2","20.7","186.3","172.2","4.4","0.0","935.1","4490.5","0.2","2.3","17.99","22.62","19.07","7.53","2.38","19.58","3.56","2.3","17.18","19.97","16.93","0.0","0.0","0.0","20.8","18.15","6.62"
"Alaska","2008","23041.0","8527.0","7089.0","71.0","0.0","536.0","8729.0","17128.0","0.0","0.0","154.0","6176.0","3761.0","43449.0","0.0","2.0","15657.0","0.0","0.0","15.0","43692.0","259708.0","26960.0","0.0","0.0","26.0","0.0","190.0","32028.0","0.0","7216.0","59.0","792.0","8749.0","21568.0","1009.0","0.0","41535.0","212556.0","2086.0","28.3","188.4","15.0","233.4","147.4","15.9","90.7","199.7","0.0","374.7","0.4","396.4","0.0","0.0","0.0","182.7","22.2","230.4","186.9","6.1","0.0","1300.3","5397.5","0.4","3.32","26.57","28.04","26.74","8.61","2.57","24.12","4.6","2.38","24.23","25.32","23.98","0.0","0.0","0.0","31.31","25.39","15.34"
"Alaska","2009","29016.0","8098.0","6315.0","74.0","0.0","67.0","7412.0","16701.0","0.0","0.0","303.0","6350.0","3432.0","38314.0","0.0","57.0","19020.0","0.0","0.0","2.0","54254.0","266529.0","24427.0","0.0","0.0","23.0","0.0","120.0","32411.0","0.0","8665.0","77.0","77.0","9446.0","20075.0","2146.0","0.0","46138.0","187416.0","2351.0","33.6","105.5","1.6","127.6","158.1","18.6","46.4","194.4","0.2","330.3","0.0","482.7","0.0","0.0","0.0","157.7","1.8","181.3","204.4","9.8","0.0","1118.2","3350.9","0.3","4.15","16.7","23.4","17.22","9.46","2.92","13.53","5.07","2.72","17.48","16.37","16.28","0.0","0.0","0.0","24.24","17.88","11.92"
"Alaska","2010","33556.0","8533.0","11111.0","74.0","0.0","92.0","12575.0","15998.0","0.0","0.0","299.0","5958.0","2825.0","39963.0","0.0","57.0","14180.0","0.0","0.0","2.0","56155.0","256892.0","26121.0","0.0","0.0","39.0","0.0","166.0","35171.0","0.0","8687.0","79.0","83.0","9359.0","18806.0","2302.0","0.0","42666.0","191257.0","3320.0","31.4","225.4","2.3","261.5","139.8","18.4","49.6","172.8","0.2","299.4","0.0","618.5","0.0","0.0","0.0","186.4","2.1","208.7","166.4","12.4","0.0","1089.5","3989.0","0.3","3.68","20.29","25.1","20.8","8.74","3.08","17.56","4.32","2.87","21.37","20.42","20.75","0.0","0.0","0.0","25.53","20.86","12.83"
"Alaska","2011","33524.0","9432.0","10060.0","88.0","0.0","104.0","11438.0","19647.0","0.0","0.0","288.0","5976.0","3275.0","42344.0","0.0","73.0","19095.0","0.0","0.0","2.0","63400.0","253842.0","26391.0","0.0","0.0","111.0","0.0","280.0","36424.0","0.0","8040.0","126.0","142.0","8682.0","20521.0","2232.0","0.0","44100.0","181091.0","3464.0","36.0","269.4","3.1","310.2","156.9","23.3","76.0","210.4","0.3","556.6","0.0","958.0","0.0","0.0","0.0","213.7","4.3","235.5","177.7","14.4","0.0","1364.5","4926.2","0.1","3.82","26.78","30.13","27.12","7.99","3.9","23.21","4.97","3.65","29.58","27.22","26.09","0.0","0.0","0.0","30.94","27.2","9.76"
"Alaska","2012","31332.0","9201.0","8541.0","85.0","0.0","79.0","9806.0","20135.0","0.0","0.0","252.0","6301.0","2943.0","40266.0","0.0","19.0","23392.0","0.0","0.0","1.0","63389.0","261160.0","22644.0","0.0","0.0","111.0","0.0","227.0","36702.0","0.0","7819.0","101.0","41.0","8362.0","21634.0","1865.0","0.0","36765.0","163055.0","4032.0","37.1","236.9","2.5","269.5","161.0","25.8","79.6","171.8","0.1","634.9","0.0","1062.6","0.0","0.0","0.0","217.6","1.3","235.1","181.1","13.4","0.0","1176.1","4560.5","0.1","4.04","27.74","31.57","27.48","7.99","4.09","27.04","4.27","3.95","27.41","28.09","26.23","0.0","0.0","0.0","31.99","27.97","10.93"
"Alaska","2013","24917.0","8939.0","6743.0","85.0","0.0","27.0","7965.0","18711.0","0.0","0.0","292.0","5864.0","3226.0","34003.0","0.0","16.0","24346.0","0.0","0.0","1.0","61393.0","260132.0","21364.0","0.0","0.0","111.0","0.0","81.0","2982.0","0.0","6917.0","101.0","27.0","7312.0","19233.0","2434.0","0.0","31986.0","151405.0","554.0","43.7","184.7","0.9","214.9","155.9","28.8","76.7","160.6","0.1","664.9","0.0","1038.7","8.9","0.0","0.0","190.3","0.8","202.9","170.1","17.2","0.0","1012.0","4097.7","0.1","4.89","27.38","31.2","26.98","8.33","4.91","23.77","4.72","4.72","27.4","27.39","26.0","8.15","0.0","0.0","31.64","27.06","8.33"
"Alaska","2014","22944.0","8316.0","7287.0","85.0","0.0","16.0","8418.0","17942.0","0.0","0.0","305.0","9892.0","2922.0","31986.0","0.0","17.0","23176.0","0.0","0.0","2.0","55361.0","261256.0","17532.0","0.0","0.0","114.0","0.0","52.0","3748.0","0.0","6654.0","101.0","33.0","7075.0","17751.0","2463.0","0.0","33070.0","152950.0","337.0","40.1","192.8","0.5","220.3","148.8","48.5","67.1","161.6","0.1","666.0","0.0","999.3","8.8","0.0","0.0","178.9","1.0","194.4","161.6","16.9","0.0","1020.4","3989.3","0.1","4.83","26.45","31.05","26.17","8.29","4.91","22.98","5.05","4.85","28.8","25.59","26.45","7.96","0.0","0.0","30.86","26.08","8.29"
"Alaska","2015","17747.0","8486.0","8756.0","85.0","0.0","17.0","10930.0","18491.0","0.0","0.0","862.0","11009.0","3347.0","30230.0","0.0","17.0","24013.0","0.0","0.0","1.0","51564.0","265996.0","12916.0","0.0","0.0","114.0","0.0","63.0","3367.0","0.0","7770.0","101.0","38.0","8163.0","18593.0","5889.0","0.0","34276.0","160028.0","626.0","42.8","167.6","0.3","217.7","148.0","55.3","57.3","163.1","0.1","516.8","0.0","812.4","10.3","0.0","0.0","146.6","0.6","157.4","179.1","27.9","0.0","748.7","2849.1","0.1","5.04","19.14","16.01","19.91","8.0","5.03","17.12","5.4","4.98","21.58","15.41","21.05","6.85","0.0","0.0","21.84","17.8","8.0"
"Alaska","2016","13942.0","6952.0","5951.0","85.0","1552.0","21.0","7404.0","15970.0","5.0","0.0","1132.0","9644.0","4645.0","28232.0","0.0","17.0","19902.0","0.0","0.0","1.0","48277.0","268421.0","13885.0","0.0","0.0","114.0","0.0","69.0","3421.0","0.0","7173.0","101.0","60.0","7581.0","17806.0","6389.0","0.0","26589.0","152019.0","454.0","48.8","89.5","0.3","116.6","133.0","50.8","67.0","187.7","0.1","324.7","0.0","566.4","4.3","0.0","0.0","112.9","0.8","123.2","174.5","25.9","0.0","494.7","2263.3","0.1","7.01","15.05","12.76","15.75","8.33","5.27","14.43","6.65","5.22","16.37","12.28","16.5","5.05","0.0","0.0","18.61","14.89","8.33"
"Alaska","2017","14365.0","7144.0","6568.0","85.0","1678.0","0.0","7772.0","15355.0","6.0","0.0","996.0","9214.0","5068.0","28992.0","0.0","18.0","11403.0","0.0","0.0","1.0","41045.0","279204.0","14153.0","0.0","0.0","70.0","0.0","63.0","3497.0","0.0","7755.0","101.0","0.0","8202.0","20000.0","5430.0","0.0","28258.0","155030.0","349.0","54.7","113.3","0.0","138.2","152.2","50.6","81.4","204.8","0.1","199.9","0.0","446.4","2.9","0.0","0.0","139.2","0.0","153.3","213.0","24.6","0.0","604.7","2668.1","0.0","7.66","17.25","15.96","17.78","9.91","5.49","16.06","7.07","5.41","17.63","15.36","16.64","4.69","0.0","0.0","21.4","17.21","9.91"
"Alaska","2018","13752.0","6931.0","7422.0","85.0","1599.0","0.0","8696.0","14100.0","9.0","0.0","892.0","10377.0","4859.0","25364.0","0.0","17.0","12271.0","0.0","0.0","0.0","33258.0","288131.0","14409.0","0.0","0.0","70.0","0.0","75.0","3245.0","0.0","6396.0","101.0","0.0","6855.0","18108.0","5942.0","0.0","34277.0","161677.0","551.0","54.1","151.5","0.0","180.5","144.7","58.3","86.3","170.6","0.1","252.0","0.0","415.6","14.8","0.0","0.0","133.9","0.0","148.9","204.5","29.8","0.0","879.4","3463.8","0.0","7.81","20.42","23.06","20.75","10.27","5.62","17.76","6.73","5.49","20.66","19.18","22.14","5.97","0.0","0.0","25.66","21.42","10.27"
"Alaska","2019","14867.0","6568.0","7309.0","85.0","1161.0","0.0","8622.0","14365.0","11.0","0.0","801.0","11035.0","5016.0","24442.0","0.0","17.0","9066.0","0.0","0.0","0.0","37406.0","297448.0","14609.0","0.0","0.0","70.0","0.0","46.0","3319.0","0.0","6574.0","101.0","0.0","6971.0","17698.0","5536.0","0.0","36849.0","162456.0","344.0","51.3","123.5","0.0","151.7","144.1","62.5","79.0","191.3","0.1","150.0","0.0","421.0","73.6","0.0","0.0","132.5","0.0","144.0","199.4","26.7","0.0","909.1","3338.0","0.0","7.82","16.9","21.53","17.6","10.03","5.66","15.74","7.83","5.56","16.63","17.91","18.51","5.93","0.0","0.0","24.67","20.55","0.0"
"Alabama","1960","318818.0","2801.0","1538.0","0.0","0.0","1670.0","7558.0","18098.0","0.0","0.0","410.0","175259.0","0.0","9706.0","0.0","209886.0","14626.0","0.0","275.0","3338.0","55728.0","112771.0","2517.0","0.0","0.0","23598.0","0.0","0.0","0.0","4031.0","209.0","0.0","923.0","7997.0","42265.0","21672.0","3422.0","15039.0","164727.0","7866.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Alabama","1961","316466.0","1930.0","771.0","0.0","0.0","1055.0","6391.0","27549.0","0.0","0.0","384.0","200345.0","0.0","8484.0","0.0","176644.0","10326.0","0.0","262.0","1157.0","54469.0","107707.0","2586.0","0.0","0.0","25559.0","0.0","0.0","0.0","2777.0","104.0","0.0","583.0","8089.0","39942.0","20227.0","759.0","14048.0","163413.0","7852.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Alabama","1962","315608.0","3106.0","1045.0","0.0","0.0","612.0","6338.0","30117.0","0.0","0.0","361.0","233102.0","1.0","6452.0","0.0","185794.0","10812.0","0.0","257.0","879.0","54560.0","112263.0","2781.0","0.0","0.0","26557.0","0.0","0.0","0.0","4470.0","142.0","0.0","338.0","8150.0","43659.0","19040.0","705.0","16904.0","170339.0","8758.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Alabama","1963","302842.0","3273.0","1036.0","0.0","0.0","913.0","6010.0","34017.0","0.0","0.0","339.0","255668.0","0.0","5671.0","0.0","178375.0","10290.0","0.0","259.0","1272.0","58777.0","111969.0","2332.0","0.0","0.0","27503.0","0.0","0.0","0.0","4520.0","140.0","0.0","504.0","8999.0","48930.0","17922.0","629.0","18482.0","178005.0","10761.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Alabama","1964","353712.0","1522.0","1410.0","0.0","0.0","1127.0","7693.0","35614.0","0.0","0.0","314.0","253455.0","0.0","4318.0","0.0","201218.0","15031.0","0.0","255.0","2505.0","60922.0","125313.0","2697.0","0.0","0.0","29464.0","0.0","0.0","0.0","2101.0","191.0","0.0","623.0","10010.0","53251.0","16564.0","704.0","17771.0","178021.0","11820.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Alabama","1965","363440.0","1051.0","1020.0","0.0","0.0","1733.0","7818.0","33050.0","0.0","0.0","289.0","298001.0","0.0","5750.0","0.0","231982.0","11431.0","0.0","257.0","2460.0","56659.0","136024.0","2799.0","0.0","0.0","32061.0","0.0","0.0","0.0","1393.0","138.0","0.0","958.0","9826.0","49720.0","15291.0","715.0","17996.0","187605.0","12406.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
