"data.date","data.owned or leased","data.parking spaces","data.status","data.type","location.congressional district","location.id","location.region id","data.disabilities.ADA Accessible","data.disabilities.ansi usable","location.address.city","location.address.county","location.address.line 1","location.address.state","location.address.zip"
"0","LEASED","0","ACTIVE","BUILDING","8","MA6023","1","Will Conform","7268","QUINCY","NORFOLK COUNTY","1515 Hancock St","MA","21695230"
"0","LEASED","12","ACTIVE","BUILDING","4","MA6024","1","Will Conform","9000","HOPEDALE","WORCESTER COUNTY","8 Rosenfeld Dr","MA","1747"
"0","LEASED","9","ACTIVE","BUILDING","5","MA6025","1","Yes","3818","WOBURN","MIDDLESEX COUNTY","8 Cabot Rd","MA","1801"
"0","LEASED","15","ACTIVE","BUILDING","7","MA6029","1","Will Conform","6950","SOMERVILLE","MIDDLESEX COUNTY","34 South St","MA","21434223"
"0","LEASED","20","ACTIVE","BUILDING","8","MA6030","1","Will Conform","4725","BROCKTON","PLYMOUTH COUNTY","1 Pearl St","MA","2301"
"0","LEASED","0","ACTIVE","BUILDING","5","MA6032","1","Yes","2155","WALTHAM","MIDDLESEX COUNTY","465 Waverley Oaks Rd","MA","24528401"
"0","LEASED","14","ACTIVE","BUILDING","7","MA6036","1","Yes","2624","EVERETT","MIDDLESEX COUNTY","210 Beacham St","MA","21495505"
"0","LEASED","0","ACTIVE","BUILDING","2","MA6038","1","Will Conform","0","WEST BOYLSTON","WORCESTER COUNTY","184 W Boylston St","MA","15831756"
"1994.1.1","OWNED","2","ACTIVE","BUILDING","2","ME0012","1","Will Conform","1938","TOWNSHIP 15,RANGE 15 WELS","AROOSTOOK COUNTY","Blanchette Road","ME","47749998"
"2010.6.16","OWNED","0","ACTIVE","BUILDING","2","ME0013","1","Yes","383","TOWNSHIP 15,RANGE 15 WELS","AROOSTOOK COUNTY","Blanchette Road","ME","47749998"
"2011.1.1","OWNED","16","ACTIVE","BUILDING","1","ME0034","1","Will Conform","51028","PORTLAND","CUMBERLAND COUNTY","156 FEDERAL ST","ME","41014152"
"1871.1.1","OWNED","0","ACTIVE","BUILDING","1","ME0035","1","Will Conform","8208","PORTLAND","CUMBERLAND COUNTY","312 Fore St","ME","41014110"
"1961.1.1","OWNED","13","ACTIVE","BUILDING","2","ME0051","1","Will Conform","7476","MADAWASKA","AROOSTOOK COUNTY","63 Bridge Ave","ME","47561298"
"1967.1.1","OWNED","181","ACTIVE","BUILDING","2","ME0061","1","Will Conform","90918","BANGOR","PENOBSCOT COUNTY","202 HARLOW ST","ME","44014901"
"1966.1.1","OWNED","183","ACTIVE","BUILDING","1","ME0068","1","Will Conform","70150","AUGUSTA","KENNEBEC COUNTY","40 WESTERN AVE","ME","43306325"
"1965.1.1","OWNED","49","ACTIVE","BUILDING","2","ME0074","1","Will Conform","9610","HOULTON","AROOSTOOK COUNTY","96 Calais Rd","ME","4730"
"1965.1.1","LEASED","3","ACTIVE","BUILDING","2","ME0075","1","Will Conform","1369","LUBEC","WASHINGTON COUNTY","9 WASHINGTON ST","ME","46529998"
"1970.1.1","OWNED","6","ACTIVE","BUILDING","2","ME0078","1","Will Conform","5959","PRESQUE ISLE","AROOSTOOK COUNTY","365 MAIN ST","ME","47692811"
"1950.10.1","OWNED","23","ACTIVE","STRUCTURE","1","ME0087","1","Will Conform","0","PORTLAND","CUMBERLAND COUNTY","27 BRATTLE ST","ME","41011912"
"1981.1.1","OWNED","10","ACTIVE","BUILDING","2","ME0088","1","Will Conform","11019","FORT KENT","AROOSTOOK COUNTY","U.S. ROUTE 1","ME","47439998"
"2009.11.1","OWNED","0","ACTIVE","BUILDING","2","ME0089","1","Yes","1617","HOULTON","AROOSTOOK COUNTY","96 Calais Rd","ME","4730"
"2013.11.26","OWNED","2","ACTIVE","BUILDING","2","ME0091","1","Will Conform","1420","CALAIS","WASHINGTON COUNTY","534 NORTH ST","ME","46191037"
"2000.1.1","OWNED","0","ACTIVE","BUILDING","2","ME0092","1","No","1706","HODGDON","AROOSTOOK COUNTY","96 Calais Rd","ME","4730"
"2000.1.1","OWNED","0","ACTIVE","BUILDING","2","ME0093","1","No","272","HOULTON","AROOSTOOK COUNTY","96 Calais Rd","ME","4730"
"2000.1.1","OWNED","0","ACTIVE","BUILDING","2","ME0094","1","No","319","HOULTON","AROOSTOOK COUNTY","96 Calais Rd","ME","4730"
"2000.1.1","OWNED","0","ACTIVE","BUILDING","2","ME0095","1","No","319","HOULTON","AROOSTOOK COUNTY","96 Calais Rd","ME","4730"
"1935.10.1","OWNED","16","ACTIVE","BUILDING","2","ME0501","1","Will Conform","7684","CALAIS","WASHINGTON COUNTY","3 Customs St","ME","46199998"
"1935.10.1","OWNED","0","ACTIVE","BUILDING","2","ME0503","1","Will Conform","978","CALAIS","WASHINGTON COUNTY","3 Customs St","ME","46199998"
"1932.1.1","OWNED","0","ACTIVE","BUILDING","2","ME0551","1","Will Conform","3857","COBURN GORE","FRANKLIN COUNTY","6092 Arnold Trail - RT 27","ME","49369998"
"1932.1.1","OWNED","0","ACTIVE","BUILDING","2","ME0552","1","Will Conform","0","COBURN GORE","FRANKLIN COUNTY","6091 Arnold Trail - RT 27","ME","49369998"
"1932.1.1","OWNED","0","ACTIVE","BUILDING","2","ME0553","1","Will Conform","1221","COBURN GORE","FRANKLIN COUNTY","6095 Arnold Trail - RT 27","ME","49369998"
"1967.1.1","OWNED","0","ACTIVE","BUILDING","2","ME0554","1","Will Conform","1094","COBURN GORE","FRANKLIN COUNTY","6099 Arnold Trail - RT 27","ME","49369998"
"1967.1.1","OWNED","0","ACTIVE","BUILDING","2","ME0555","1","Will Conform","1094","COBURN GORE","FRANKLIN COUNTY","6101 Arnold Trail - RT 27","ME","49369998"
"1934.1.1","OWNED","12","ACTIVE","BUILDING","2","ME0601","1","Will Conform","3804","FORT FAIRFIELD","AROOSTOOK COUNTY","1 BOUNDRY LINE RD","ME","47423628"
"1985.1.1","OWNED","36","ACTIVE","BUILDING","2","ME0661","1","Will Conform","23964","HOULTON","AROOSTOOK COUNTY","27 Customs Loop","ME","47309998"
"1985.1.1","OWNED","8","ACTIVE","BUILDING","2","ME0662","1","Will Conform","4060","HOULTON","AROOSTOOK COUNTY","27 CUSTOMS LOOP","ME","47309998"
"1985.1.1","OWNED","12","ACTIVE","BUILDING","2","ME0663","1","Will Conform","3022","HOULTON","AROOSTOOK COUNTY","27 Customs Loop","ME","47309998"
"1934.1.1","OWNED","5","ACTIVE","BUILDING","2","ME0701","1","Will Conform","1614","LIMESTONE","AROOSTOOK COUNTY","410 GRAND FALLS RD","ME","47506412"
"1937.1.1","OWNED","0","ACTIVE","BUILDING","2","ME0751","1","Will Conform","1904","ORIENT","AROOSTOOK COUNTY","US ROUTE 1","ME","44719998"
"1937.1.1","OWNED","2","ACTIVE","BUILDING","2","ME0752","1","Will Conform","389","ORIENT","AROOSTOOK COUNTY","US ROUTE 1","ME","44719998"
"2009.5.6","OWNED","0","ACTIVE","BUILDING","2","ME0823","1","Yes","28190","SANDY BAY TOWNSHIP","SOMERSET COUNTY","2614 MAIN ST - RT 201","ME","4945"
"2010.7.12","OWNED","0","ACTIVE","BUILDING","2","ME0824","1","Yes","15357","SANDY BAY TOWNSHIP","SOMERSET COUNTY","2614 MAIN ST - RT 201","ME","4945"
"2009.8.1","OWNED","0","ACTIVE","BUILDING","2","ME0825","1","Yes","0","SANDY BAY TOWNSHIP","SOMERSET COUNTY","2614 MAIN ST - RT 201","ME","4945"
"1964.1.1","OWNED","0","ACTIVE","BUILDING","2","ME0831","1","Will Conform","5537","VANCEBORO","WASHINGTON COUNTY","133 Water St","ME","4491"
"1964.1.1","OWNED","2","ACTIVE","BUILDING","2","ME0832","1","Will Conform","512","VANCEBORO","WASHINGTON COUNTY","133 Water St","ME","4491"
"2013.4.30","OWNED","28","ACTIVE","BUILDING","2","ME0843","1","Yes","19168","VAN BUREN","AROOSTOOK COUNTY","173 Acadian Way","ME","47851102"
"2013.4.30","OWNED","0","ACTIVE","BUILDING","2","ME0844","1","Yes","9472","VAN BUREN","AROOSTOOK COUNTY","165 Acadian Way","ME","47851102"
"2013.4.30","OWNED","0","ACTIVE","BUILDING","2","ME0845","1","Yes","8495","VAN BUREN","AROOSTOOK COUNTY","206 Acadian Way","ME","47851102"
"2009.8.1","OWNED","90","ACTIVE","BUILDING","2","ME0851","1","Will Conform","64705","CALAIS","WASHINGTON COUNTY","180 International Ave","ME","4619"
"2009.8.1","OWNED","0","ACTIVE","BUILDING","2","ME0852","1","Yes","6452","CALAIS","WASHINGTON COUNTY","180 International Ave","ME","4619"
"0","LEASED","7","ACTIVE","BUILDING","1","ME3377","1","Yes","20846","PORTLAND","CUMBERLAND COUNTY","2 MONUMENT ST","ME","41014093"
"0","LEASED","0","ACTIVE","LAND","2","ME4033","1","Will Conform","0","ESTCOURT STATION","AROOSTOOK COUNTY","Frontier/Estcourt Road","ME","47749998"
"2000.12.1","LEASED","4","ACTIVE","BUILDING","2","ME4129","1","No","1500","JACKMAN","SOMERSET COUNTY","Baker Lake Rd","ME","49459998"
"2002.7.31","LEASED","12","ACTIVE","BUILDING","1","ME4130","1","Yes","3807","PORTLAND","CUMBERLAND COUNTY","68 MARGINAL WAY","ME","41012444"
"0","LEASED","36","ACTIVE","BUILDING","1","ME4132","1","Yes","10800","AUGUSTA","KENNEBEC COUNTY","196 WHITTEN RD","ME","43306021"
"1999.8.1","LEASED","100","ACTIVE","BUILDING","1","ME4134","1","Yes","6270","AUGUSTA","KENNEBEC COUNTY","330 CIVIC CENTER DR","ME","43308035"
"0","LEASED","5","ACTIVE","BUILDING","1","ME4154","1","Will Conform","5503","PORTLAND","CUMBERLAND COUNTY","1355 Congress St","ME","41022137"
"0","LEASED","0","ACTIVE","BUILDING","1","ME4164","1","Will Conform","5000","KENNEBUNKPORT","YORK COUNTY","CLEMENT HUFF ROAD","ME","40466711"
"0","LEASED","43","ACTIVE","BUILDING","1","ME4166","1","Will Conform","19816","PORTLAND","CUMBERLAND COUNTY","510 Congress St","ME","41013410"
"0","LEASED","14","ACTIVE","BUILDING","1","ME4167","1","Will Conform","27836","PORTLAND","CUMBERLAND COUNTY","100 MIDDLE STREET PLAZA","ME","41014100"
"0","LEASED","0","ACTIVE","BUILDING","1","ME4191","1","Will Conform","12559","PORTLAND","CUMBERLAND COUNTY","1 PORTLAND SQ","ME","41014057"
"0","LEASED","16","ACTIVE","BUILDING","1","ME4195","1","Will Conform","2608","FALMOUTH","CUMBERLAND COUNTY","4 Fundy Rd","ME","41051755"
"0","LEASED","3","ACTIVE","BUILDING","1","ME4197","1","Will Conform","19889","PORTLAND","CUMBERLAND COUNTY","539 CONGRESS ST","ME","41013306"
"0","LEASED","31","ACTIVE","BUILDING","1","ME4199","1","Will Conform","6311","SACO","YORK COUNTY","110 Main St","ME","40723509"
"0","LEASED","8","ACTIVE","BUILDING","1","ME4202","1","Will Conform","6329","AUGUSTA","KENNEBEC COUNTY","79 LEIGHTON RD","ME","43307705"
"0","LEASED","38","ACTIVE","BUILDING","1","ME4204","1","Will Conform","7361","SOUTH PORTLAND","CUMBERLAND COUNTY","176 Gannett Dr","ME","41066909"
"0","LEASED","30","ACTIVE","BUILDING","1","ME4211","1","Yes","0","PORTLAND","CUMBERLAND COUNTY","188 NEWBURY ST","ME","41014187"
"0","LEASED","20","ACTIVE","BUILDING","1","ME4212","1","Yes","6389","PORTLAND","CUMBERLAND COUNTY","100 MIDDLE ST","ME","41014100"
"0","LEASED","15","ACTIVE","BUILDING","2","ME4225","1","Yes","2758","BELFAST","WALDO COUNTY","2 FRANKLIN ST","ME","49156518"
"0","LEASED","0","ACTIVE","BUILDING","2","ME4227","1","Yes","4017","HOULTON","AROOSTOOK COUNTY","12 KELLERAN ST","ME","47302006"
"0","LEASED","26","ACTIVE","BUILDING","2","ME4229","1","Will Conform","9011","EASTPORT","WASHINGTON COUNTY","1 Admiral Hamlet Pl","ME","46310278"
"0","LEASED","0","ACTIVE","BUILDING","1","ME4231","1","Yes","20","FALMOUTH","CUMBERLAND COUNTY","12 Victoria Ln","ME","41052541"
"0","LEASED","0","ACTIVE","BUILDING","2","ME4232","1","No","989","JACKMAN","SOMERSET COUNTY","Boise Cascade Road,TS10/R17","ME","49459998"
"0","LEASED","0","ACTIVE","BUILDING","2","ME4233","1","No","989","JACKMAN","SOMERSET COUNTY","96 Mile Golden Road,TS5/R20 WELS","ME","49455305"
"0","LEASED","15","ACTIVE","BUILDING","1","ME4235","1","Yes","8215","PORTLAND","CUMBERLAND COUNTY","1001 WESTBROOK ST","ME","41021938"
"0","LEASED","15","ACTIVE","BUILDING","1","ME4236","1","Yes","8101","PORTLAND","CUMBERLAND COUNTY","1 City Ctr","ME","41014000"
"0","LEASED","1","ACTIVE","BUILDING","2","ME4238","1","Yes","1736","BANGOR","PENOBSCOT COUNTY","23 Water St","ME","44016394"
"0","LEASED","6","ACTIVE","BUILDING","1","ME4242","1","Yes","1478","SCARBOROUGH","CUMBERLAND COUNTY","360 US Route 1","ME","40746700"
"1985.1.1","LEASED","8","ACTIVE","BUILDING","2","ME4245","1","Yes","870","BAR HARBOR","HANCOCK COUNTY","513 BAR HARBOR RD","ME","4605"
"2009.2.4","LEASED","1","ACTIVE","BUILDING","2","ME4246","1","Yes","9128","AUBURN","ANDROSCOGGIN COUNTY","600 Turner St","ME","42105233"
"2008.10.22","LEASED","50","ACTIVE","BUILDING","2","ME4249","1","Yes","23047","RANGELEY","FRANKLIN COUNTY","224 STRATTON RD","ME","49705026"
"2009.3.1","LEASED","35","ACTIVE","BUILDING","1","ME4250","1","Yes","6214","WATERVILLE","KENNEBEC COUNTY","14 Colby Cir","ME","4901"
"2009.5.1","LEASED","4","ACTIVE","BUILDING","1","ME4251","1","Yes","9200","PORTLAND","CUMBERLAND COUNTY","400 CONGRESS ST","ME","41013565"
"2009.1.1","LEASED","5","ACTIVE","BUILDING","2","ME4252","1","Yes","724","ORONO","PENOBSCOT COUNTY","69 Grove St","ME","4473"
"2008.12.16","LEASED","95","ACTIVE","BUILDING","2","ME4253","1","Yes","23042","FORT FAIRFIELD","AROOSTOOK COUNTY","200 LIMESTONE RD","ME","47423201"
"2008.12.16","LEASED","5","ACTIVE","BUILDING","1","ME4254","1","Will Conform","1000","OWLS HEAD","KNOX COUNTY","169 ASH POINT DR","ME","48543511"
"0","LEASED","140","ACTIVE","BUILDING","2","ME4258","1","Will Conform","19861","BANGOR","PENOBSCOT COUNTY","967 ILLINOIS AVE","ME","44012766"
"0","LEASED","76","ACTIVE","BUILDING","1","ME4260","1","Yes","21375","SOUTH PORTLAND","CUMBERLAND COUNTY","155 GANNETT DR","ME","41066942"
"1980.1.1","LEASED","11","ACTIVE","BUILDING","2","ME4262","1","Yes","3464","HOULTON","AROOSTOOK COUNTY","68 BANGOR ST","ME","47301641"
"0","LEASED","40","ACTIVE","BUILDING","2","ME4267","1","Will Conform","4781","BANGOR","PENOBSCOT COUNTY","615 ODLIN RD","ME","44016709"
"0","LEASED","6","ACTIVE","BUILDING","2","ME4269","1","No","3356","ORONO","PENOBSCOT COUNTY","17 GODFREY DR","ME","44733702"
"0","LEASED","11","ACTIVE","BUILDING","2","ME4270","1","Yes","3600","BANGOR","PENOBSCOT COUNTY","324 HARLOW ST","ME","44014908"
"0","LEASED","23","ACTIVE","BUILDING","2","ME4272","1","Yes","3770","CARIBOU","AROOSTOOK COUNTY","458 YORK ST","ME","47364140"
"0","LEASED","2","ACTIVE","BUILDING","2","ME4273","1","Yes","600","EASTPORT","WASHINGTON COUNTY","141 Water St","ME","46311129"
"0","LEASED","32","ACTIVE","BUILDING","1","ME4274","1","Yes","4027","ROCKLAND","KNOX COUNTY","169 Camden St","ME","48412531"
"0","LEASED","19","ACTIVE","BUILDING","1","ME4275","1","Will Conform","7531","SOUTH PORTLAND","CUMBERLAND COUNTY","75 John Roberts Rd","ME","41066929"
"0","LEASED","5","ACTIVE","BUILDING","1","ME4276","1","Will Conform","7041","SOUTH PORTLAND","CUMBERLAND COUNTY","440 Western Ave","ME","41061724"
"0","LEASED","63","ACTIVE","BUILDING","1","ME4278","1","Will Conform","13933","SOUTH PORTLAND","CUMBERLAND COUNTY","207 Gannett Dr","ME","41066984"
"0","LEASED","20","ACTIVE","BUILDING","1","ME4279","1","Will Conform","4167","SCARBOROUGH","CUMBERLAND COUNTY","40 Manson Libby Rd","ME","40748985"
"0","LEASED","7","ACTIVE","BUILDING","1","ME8020","1","Yes","3508","PORTLAND","CUMBERLAND COUNTY","2 Portland Sq","ME","41014088"
"0","OWNED","0","ACTIVE","LAND","1","NH0012","1","Yes","0","PORTSMOUTH","ROCKINGHAM COUNTY","40 Oak St","NH","38013350"
"1966.1.1","OWNED","44","ACTIVE","BUILDING","2","NH0030","1","Will Conform","74714","CONCORD","MERRIMACK COUNTY","53 Pleasant St","NH","33013954"
"1969.1.1","OWNED","15","ACTIVE","BUILDING","2","NH0033","1","Will Conform","4201","LITTLETON","GRAFTON COUNTY","MAIN STREET","NH","35619998"
"1966.1.1","OWNED","136","EXCESS","BUILDING","1","NH0036","1","Will Conform","61279","PORTSMOUTH","ROCKINGHAM COUNTY","80 DANIEL ST","NH","38013850"
"1976.1.1","OWNED","116","ACTIVE","BUILDING","1","NH0037","1","Will Conform","76878","MANCHESTER","HILLSBOROUGH COUNTY","275 Chestnut St","NH","31012411"
"1996.1.1","OWNED","74","ACTIVE","BUILDING","2","NH0038","1","Will Conform","112184","CONCORD","MERRIMACK COUNTY","55 Pleasant St","NH","33013954"
"0","LEASED","0","ACTIVE","BUILDING","2","NH6085","1","Will Conform","833","LEBANON","GRAFTON COUNTY","20 W Park St","NH","37661378"
"0","LEASED","20","ACTIVE","BUILDING","2","NH6096","1","Will Conform","3338","CONCORD","MERRIMACK COUNTY","22 Bridge St","NH","33014922"
"0","LEASED","100","ACTIVE","BUILDING","1","NH6116","1","Will Conform","2300","HOOKSETT","MERRIMACK COUNTY","1604 HOOKSETT RD","NH","31061666"
"0","LEASED","4","ACTIVE","BUILDING","1","NH6118","1","Will Conform","2657","MANCHESTER","HILLSBOROUGH COUNTY","2 Wall St","NH","31011502"
"0","LEASED","17","ACTIVE","BUILDING","2","NH6119","1","Will Conform","11447","SUNCOOK","MERRIMACK COUNTY","331 COMMERCE WAY","NH","32753718"
"0","LEASED","25","ACTIVE","BUILDING","1","NH6121","1","Will Conform","5871","BEDFORD","HILLSBOROUGH COUNTY","15 Constitution Dr","NH","31106042"
"0","LEASED","4","ACTIVE","BUILDING","1","NH6126","1","Yes","3424","PORTSMOUTH","ROCKINGHAM COUNTY","20 International Dr","NH","38016812"
"0","LEASED","42","ACTIVE","BUILDING","2","NH6131","1","Yes","11588","CONCORD","MERRIMACK COUNTY","59 CHENELL DR","NH","33018548"
"0","LEASED","15","ACTIVE","BUILDING","1","NH6132","1","Yes","17538","MANCHESTER","HILLSBOROUGH COUNTY","1750 ELM ST","NH","31042907"
"0","LEASED","1","ACTIVE","BUILDING","2","NH6135","1","Yes","6300","NASHUA","HILLSBOROUGH COUNTY","175 Amherst St","NH","30641366"
"1983.6.1","LEASED","29","ACTIVE","BUILDING","2","NH6136","1","Yes","7839","NASHUA","HILLSBOROUGH COUNTY","410 AMHERST ST","NH","30631222"
"0","LEASED","42","ACTIVE","BUILDING","2","NH6139","1","Yes","12569","CONCORD","MERRIMACK COUNTY","70 COMMERCIAL ST","NH","33015094"
"0","LEASED","10","ACTIVE","BUILDING","2","NH6143","1","Yes","625","LEBANON","GRAFTON COUNTY","5 Airport Rd","NH","37841658"
"0","LEASED","10","ACTIVE","BUILDING","1","NH6145","1","Yes","7500","LONDONDERRY","ROCKINGHAM COUNTY","4 Technology Dr","NH","30532019"
"0","LEASED","8","ACTIVE","BUILDING","1","NH6148","1","Yes","4079","MANCHESTER","HILLSBOROUGH COUNTY","1000 ELM ST","NH","31011730"
"0","LEASED","73","ACTIVE","BUILDING","1","NH6150","1","Yes","25860","BEDFORD","HILLSBOROUGH COUNTY","324 S River Rd","NH","31106984"
"2000.1.1","LEASED","669","ACTIVE","BUILDING","1","NH6153","1","Yes","100706","PORTSMOUTH","ROCKINGHAM COUNTY","207 International Dr","NH","38016827"
"2009.2.6","LEASED","55","ACTIVE","BUILDING","1","NH6158","1","Will Conform","16524","BEDFORD","HILLSBOROUGH COUNTY","9 RIDGEWOOD ROAD","NH","31106908"
"2010.6.1","LEASED","2","ACTIVE","BUILDING","2","NH6162","1","Will Conform","1476","SALEM","ROCKINGHAM COUNTY","1 Stiles Rd","NH","3079"
"0","LEASED","0","ACTIVE","BUILDING","1","NH6163","1","Yes","830","LACONIA","BELKNAP COUNTY","171 FAIR ST","NH","32463322"
"2011.8.25","LEASED","4","ACTIVE","BUILDING","1","NH6164","1","Yes","4736","PORTSMOUTH","ROCKINGHAM COUNTY","25 CHESTNUT ST","NH","38014064"
"2010.12.1","LEASED","2","ACTIVE","BUILDING","1","NH6166","1","Yes","7904","MANCHESTER","HILLSBOROUGH COUNTY","1100 ELM ST","NH","31011502"
"0","LEASED","21","ACTIVE","BUILDING","2","NH6167","1","Yes","4690","KEENE","CHESHIRE COUNTY","640 MARLBORO ST","NH","34314049"
"1988.1.1","LEASED","1","ACTIVE","BUILDING","1","NH6168","1","Yes","8337","PORTSMOUTH","ROCKINGHAM COUNTY","215 COMMERCE WAY","NH","38013244"
"0","LEASED","1","ACTIVE","BUILDING","2","NH6170","1","Will Conform","3984","KEENE","CHESHIRE COUNTY","9 ELM ST","NH","34313400"
"0","LEASED","0","ACTIVE","BUILDING","1","NH6175","1","Yes","2726","MANCHESTER","HILLSBOROUGH COUNTY","1155 ELM ST","NH","31011508"
"0","LEASED","29","ACTIVE","BUILDING","1","NH6177","1","Yes","6534","DOVER","STRAFFORD COUNTY","273 LOCUST ST","NH","38204009"
"0","LEASED","6","ACTIVE","BUILDING","1","NH6178","1","Will Conform","4261","PORTSMOUTH","ROCKINGHAM COUNTY","249 CORPORATE DR","NH","38012849"
"0","LEASED","0","ACTIVE","BUILDING","1","NH6182","1","Will Conform","934","PORTSMOUTH","ROCKINGHAM COUNTY","2 International Dr","NH","38016810"
"0","LEASED","16","ACTIVE","BUILDING","1","NH6183","1","Yes","3061","PORTSMOUTH","ROCKINGHAM COUNTY","222 International Dr","NH","38016828"
"0","LEASED","6","ACTIVE","BUILDING","1","NH6185","1","Will Conform","14912","PORTSMOUTH","ROCKINGHAM COUNTY","Portsmouth Blvd","NH","38013274"
"0","LEASED","0","ACTIVE","BUILDING","1","NH6190","1","Will Conform","1330","PORTSMOUTH","ROCKINGHAM COUNTY","230 Commerce Way","NH","38013274"
"2008.1.1","OWNED","22","ACTIVE","BUILDING","2","RI0009","1","Will Conform","73255","PROVIDENCE","PROVIDENCE COUNTY","1 Exchange Ter","RI","29031779"
"1940.1.1","OWNED","25","ACTIVE","BUILDING","2","RI0010","1","Will Conform","66951","PROVIDENCE","PROVIDENCE COUNTY","2 EXCHANGE TERRACE","RI","29031737"
"0","LEASED","5","ACTIVE","BUILDING","2","RI7085","1","Will Conform","21999","WARWICK","KENT COUNTY","30-40 QUAKER LN","RI","28860111"
"1981.1.1","LEASED","44","ACTIVE","BUILDING","2","RI7097","1","Will Conform","130269","PROVIDENCE","PROVIDENCE COUNTY","380 WESTMINSTER ST","RI","29033214"
"0","LEASED","12","ACTIVE","BUILDING","1","RI7101","1","Will Conform","4609","NEWPORT","NEWPORT COUNTY","130 BELLEVUE AVE","RI","28403283"
"0","LEASED","18","ACTIVE","BUILDING","2","RI7110","1","Will Conform","3665","WARWICK","KENT COUNTY","300 Metro Center Blvd","RI","2886"
"0","LEASED","11","ACTIVE","BUILDING","2","RI7111","1","Will Conform","23834","PROVIDENCE","PROVIDENCE COUNTY","50 Kennedy Plz","RI","29032393"
"0","LEASED","52","ACTIVE","BUILDING","1","RI7114","1","Will Conform","12311","EAST PROVIDENCE","PROVIDENCE COUNTY","Risho Ave","RI","29141215"
"0","LEASED","26","ACTIVE","BUILDING","2","RI7123","1","Will Conform","18687","PROVIDENCE","PROVIDENCE COUNTY","10 WEYBOSSET ST","RI","29032818"
"0","LEASED","60","ACTIVE","BUILDING","2","RI7125","1","Will Conform","9754","WARWICK","KENT COUNTY","2 INTERNATIONAL WAY","RI","28861706"
"0","LEASED","2","ACTIVE","BUILDING","2","RI7129","1","No","630","NARRAGANSETT","WASHINGTON COUNTY","83 STATE ST","RI","28825712"
"0","LEASED","0","ACTIVE","BUILDING","2","RI7136","1","Yes","3372","WARWICK","KENT COUNTY","2000 POST RD","RI","28861533"
"0","LEASED","0","ACTIVE","BUILDING","2","RI7137","1","Yes","0","PROVIDENCE","PROVIDENCE COUNTY","10 DORRANCE ST","RI","29032018"
"0","LEASED","3","ACTIVE","STRUCTURE","2","RI7138","1","Yes","0","PROVIDENCE","PROVIDENCE COUNTY","5 MEMORIAL BLVD","RI","29031197"
"0","LEASED","12","ACTIVE","BUILDING","2","RI7139","1","Yes","18683","WARWICK","KENT COUNTY","475 KILVERT ST","RI","28861379"
"0","LEASED","35","ACTIVE","BUILDING","1","RI7146","1","Yes","7347","WOONSOCKET","PROVIDENCE COUNTY","2168 Diamond Hill Rd","RI","28951640"
