"Date.Day","Date.Full","Date.Month","Date.Year","Show.Name","Show.Theatre","Show.Type","Statistics.Attendance","Statistics.Capacity","Statistics.Gross","Statistics.Gross Potential","Statistics.Performances"
"26","6/26/1994","6","1994","Miss Saigon","Broadway","Musical","13507","97","614889","0","8"
"26","6/26/1994","6","1994","The Sisters Rosensweig","Ethel Barrymore","Play","5314","61","153316","38","8"
"3","7/3/1994","7","1994","Beauty And The Beast","Palace","Musical","14120","101","716084","0","8"
"3","7/3/1994","7","1994","Miss Saigon","Broadway","Musical","12978","93","552597","0","8"
"3","7/3/1994","7","1994","The Sisters Rosensweig","Ethel Barrymore","Play","6264","71","155138","38","8"
"10","7/10/1994","7","1994","Beauty And The Beast","Palace","Musical","14088","101","714565","0","8"
"10","7/10/1994","7","1994","Miss Saigon","Broadway","Musical","11405","82","489894","0","8"
"10","7/10/1994","7","1994","The Sisters Rosensweig","Ethel Barrymore","Play","5761","66","155918","38","8"
"17","7/17/1994","7","1994","Beauty And The Beast","Palace","Musical","14144","102","715101","0","8"
"17","7/17/1994","7","1994","Miss Saigon","Broadway","Musical","13088","94","574035","0","8"
"17","7/17/1994","7","1994","The Sisters Rosensweig","Ethel Barrymore","Play","7357","84","196097","48","8"
"24","7/24/1994","7","1994","Beauty And The Beast","Palace","Musical","14106","101","716171","0","8"
"24","7/24/1994","7","1994","Miss Saigon","Broadway","Musical","13364","96","587439","0","8"
"31","7/31/1994","7","1994","Beauty And The Beast","Palace","Musical","14071","101","710046","0","8"
"31","7/31/1994","7","1994","Miss Saigon","Broadway","Musical","13079","94","572411","0","8"
"7","8/7/1994","8","1994","Beauty And The Beast","Palace","Musical","14117","101","710021","0","8"
"7","8/7/1994","8","1994","Miss Saigon","Broadway","Musical","13038","94","569929","0","8"
"14","8/14/1994","8","1994","Beauty And The Beast","Palace","Musical","14100","101","711107","0","8"
"14","8/14/1994","8","1994","Miss Saigon","Broadway","Musical","13815","99","608772","0","8"
"21","8/21/1994","8","1994","Beauty And The Beast","Palace","Musical","14091","101","713730","0","8"
"21","8/21/1994","8","1994","Miss Saigon","Broadway","Musical","13846","99","626867","0","8"
"28","8/28/1994","8","1994","Beauty And The Beast","Palace","Musical","14134","102","715215","0","8"
"28","8/28/1994","8","1994","Miss Saigon","Broadway","Musical","13014","93","568870","0","8"
"4","9/4/1994","9","1994","Beauty And The Beast","Palace","Musical","14106","101","716171","0","8"
"4","9/4/1994","9","1994","Miss Saigon","Broadway","Musical","12946","93","547750","0","8"
"11","9/11/1994","9","1994","Beauty And The Beast","Palace","Musical","13707","98","697165","0","8"
"11","9/11/1994","9","1994","Miss Saigon","Broadway","Musical","12870","92","541079","0","8"
"18","9/18/1994","9","1994","Beauty And The Beast","Palace","Musical","13691","98","703344","0","8"
"18","9/18/1994","9","1994","Miss Saigon","Broadway","Musical","12193","87","541776","0","8"
"25","9/25/1994","9","1994","Beauty And The Beast","Palace","Musical","13811","99","701730","0","8"
"25","9/25/1994","9","1994","Miss Saigon","Broadway","Musical","13062","94","575295","0","8"
"25","9/25/1994","9","1994","Show Boat","Gershwin","Musical","8580","89","462220","0","0"
"2","10/2/1994","10","1994","Beauty And The Beast","Palace","Musical","13632","98","703883","0","8"
"2","10/2/1994","10","1994","Miss Saigon","Broadway","Musical","13205","95","585716","0","8"
"2","10/2/1994","10","1994","Show Boat","Gershwin","Musical","14408","94","618920","0","1"
"9","10/9/1994","10","1994","Beauty And The Beast","Palace","Musical","14130","102","702222","0","8"
"9","10/9/1994","10","1994","Miss Saigon","Broadway","Musical","13516","97","616562","0","8"
"9","10/9/1994","10","1994","Show Boat","Gershwin","Musical","14689","96","842636","0","8"
"16","10/16/1994","10","1994","Beauty And The Beast","Palace","Musical","14059","101","707331","0","8"
"16","10/16/1994","10","1994","Miss Saigon","Broadway","Musical","12904","93","617530","0","8"
"16","10/16/1994","10","1994","Show Boat","Gershwin","Musical","15079","98","908553","0","8"
"23","10/23/1994","10","1994","Beauty And The Beast","Palace","Musical","14104","101","706158","0","8"
"23","10/23/1994","10","1994","Miss Saigon","Broadway","Musical","13345","96","625615","0","8"
"23","10/23/1994","10","1994","Show Boat","Gershwin","Musical","15296","100","914673","0","8"
"30","10/30/1994","10","1994","Beauty And The Beast","Palace","Musical","13833","99","701827","0","8"
"30","10/30/1994","10","1994","Miss Saigon","Broadway","Musical","12505","90","572688","0","8"
"30","10/30/1994","10","1994","Show Boat","Gershwin","Musical","15343","100","921160","0","8"
"6","11/6/1994","11","1994","Beauty And The Beast","Palace","Musical","13873","100","706730","0","8"
"6","11/6/1994","11","1994","Miss Saigon","Broadway","Musical","12012","86","557494","0","8"
"6","11/6/1994","11","1994","Show Boat","Gershwin","Musical","15117","99","900007","0","8"
"6","11/6/1994","11","1994","Sunset Boulevard","Minskoff","Musical","11872","99","717236","0","0"
"6","11/6/1994","11","1994","The Shadow Box","Circle In The Square","Play","2218","77","45338","0","0"
"13","11/13/1994","11","1994","Beauty And The Beast","Palace","Musical","13853","100","702281","0","8"
"13","11/13/1994","11","1994","Miss Saigon","Broadway","Musical","12182","87","562780","0","8"
"13","11/13/1994","11","1994","Show Boat","Gershwin","Musical","15039","98","923908","0","8"
"13","11/13/1994","11","1994","Sunset Boulevard","Minskoff","Musical","13470","98","810629","0","0"
"13","11/13/1994","11","1994","The Shadow Box","Circle In The Square","Play","4016","69","83349","37","0"
"20","11/20/1994","11","1994","Beauty And The Beast","Palace","Musical","13791","99","701398","0","8"
"20","11/20/1994","11","1994","Miss Saigon","Broadway","Musical","11999","86","537849","0","8"
"20","11/20/1994","11","1994","Show Boat","Gershwin","Musical","15154","99","924317","0","8"
"20","11/20/1994","11","1994","Sunset Boulevard","Minskoff","Musical","10362","87","632053","0","5"
"20","11/20/1994","11","1994","The Shadow Box","Circle In The Square","Play","3145","54","66822","30","1"
"27","11/27/1994","11","1994","Beauty And The Beast","Palace","Musical","14133","102","719312","0","8"
"27","11/27/1994","11","1994","Miss Saigon","Broadway","Musical","13333","96","625612","0","8"
"27","11/27/1994","11","1994","Show Boat","Gershwin","Musical","15344","100","969783","0","8"
"27","11/27/1994","11","1994","Sunset Boulevard","Minskoff","Musical","12829","94","798619","0","8"
"27","11/27/1994","11","1994","The Shadow Box","Circle In The Square","Play","2933","51","75918","34","8"
"4","12/4/1994","12","1994","Beauty And The Beast","Palace","Musical","13883","100","700173","0","8"
"4","12/4/1994","12","1994","Miss Saigon","Broadway","Musical","11702","84","548468","0","8"
"4","12/4/1994","12","1994","Show Boat","Gershwin","Musical","15344","100","933366","0","8"
"4","12/4/1994","12","1994","Sunset Boulevard","Minskoff","Musical","13673","100","817830","0","8"
"4","12/4/1994","12","1994","The Shadow Box","Circle In The Square","Play","3153","54","74327","33","8"
"11","12/11/1994","12","1994","Beauty And The Beast","Palace","Musical","13927","100","701289","0","8"
"11","12/11/1994","12","1994","Miss Saigon","Broadway","Musical","12754","91","614740","0","8"
"11","12/11/1994","12","1994","Show Boat","Gershwin","Musical","15344","100","941369","0","8"
"11","12/11/1994","12","1994","Sunset Boulevard","Minskoff","Musical","13678","100","822596","0","8"
"11","12/11/1994","12","1994","The Shadow Box","Circle In The Square","Play","3074","53","72292","32","8"
"18","12/18/1994","12","1994","Beauty And The Beast","Palace","Musical","13880","100","701316","0","8"
"18","12/18/1994","12","1994","Miss Saigon","Broadway","Musical","11559","83","534433","0","8"
"18","12/18/1994","12","1994","Show Boat","Gershwin","Musical","15275","100","942129","0","8"
"18","12/18/1994","12","1994","Sunset Boulevard","Minskoff","Musical","13680","100","822605","0","8"
"18","12/18/1994","12","1994","The Shadow Box","Circle In The Square","Play","2911","50","64222","28","8"
"25","12/25/1994","12","1994","Beauty And The Beast","Palace","Musical","13757","99","705365","0","8"
"25","12/25/1994","12","1994","Miss Saigon","Broadway","Musical","11473","82","481346","0","8"
"25","12/25/1994","12","1994","Show Boat","Gershwin","Musical","14733","96","946144","0","8"
"25","12/25/1994","12","1994","Sunset Boulevard","Minskoff","Musical","13485","99","828109","0","8"
"25","12/25/1994","12","1994","The Shadow Box","Circle In The Square","Play","2136","37","41348","18","8"
"1","1/1/1995","1","1995","Beauty And The Beast","Palace","Musical","14175","102","749153","0","8"
"1","1/1/1995","1","1995","Miss Saigon","Broadway","Musical","13943","89","758960","0","9"
"1","1/1/1995","1","1995","Show Boat","Gershwin","Musical","15344","100","1021211","0","8"
"1","1/1/1995","1","1995","Sunset Boulevard","Minskoff","Musical","11970","100","793957","0","7"
"1","1/1/1995","1","1995","The Shadow Box","Circle In The Square","Play","4370","75","112982","50","8"
"8","1/8/1995","1","1995","Beauty And The Beast","Palace","Musical","13942","100","707347","0","8"
"8","1/8/1995","1","1995","Miss Saigon","Broadway","Musical","13382","96","624288","0","8"
"8","1/8/1995","1","1995","Show Boat","Gershwin","Musical","14375","94","900038","0","8"
"8","1/8/1995","1","1995","Sunset Boulevard","Minskoff","Musical","13680","100","826740","0","8"
"15","1/15/1995","1","1995","Beauty And The Beast","Palace","Musical","14029","101","705869","0","8"
"15","1/15/1995","1","1995","Miss Saigon","Broadway","Musical","13587","97","519030","0","8"
"15","1/15/1995","1","1995","Show Boat","Gershwin","Musical","14556","95","900149","0","8"
"15","1/15/1995","1","1995","Sunset Boulevard","Minskoff","Musical","13680","100","830400","0","8"
"22","1/22/1995","1","1995","Beauty And The Beast","Palace","Musical","13066","94","647039","0","8"
"22","1/22/1995","1","1995","Miss Saigon","Broadway","Musical","13015","93","498017","0","8"
"22","1/22/1995","1","1995","Show Boat","Gershwin","Musical","14420","94","855121","0","8"
"22","1/22/1995","1","1995","Sunset Boulevard","Minskoff","Musical","11970","100","726430","0","7"
"29","1/29/1995","1","1995","Beauty And The Beast","Palace","Musical","12684","91","643300","0","8"
"29","1/29/1995","1","1995","Miss Saigon","Broadway","Musical","13358","96","505514","0","8"
"29","1/29/1995","1","1995","Show Boat","Gershwin","Musical","14157","92","848081","0","8"
"29","1/29/1995","1","1995","Sunset Boulevard","Minskoff","Musical","13680","100","829905","0","8"
"5","2/5/1995","2","1995","Beauty And The Beast","Palace","Musical","11347","82","567876","0","8"
"5","2/5/1995","2","1995","Miss Saigon","Broadway","Musical","12120","87","453838","0","8"
"5","2/5/1995","2","1995","Show Boat","Gershwin","Musical","13279","87","800193","0","8"
"5","2/5/1995","2","1995","Sunset Boulevard","Minskoff","Musical","13680","100","821043","0","8"
"5","2/5/1995","2","1995","Uncle Vanya","Circle In The Square","Play","1540","53","31152","24","0"
"12","2/12/1995","2","1995","Beauty And The Beast","Palace","Musical","13012","93","648339","0","8"
"12","2/12/1995","2","1995","Miss Saigon","Broadway","Musical","11835","85","448814","0","8"
"12","2/12/1995","2","1995","Show Boat","Gershwin","Musical","13157","86","758329","0","8"
"12","2/12/1995","2","1995","Smokey Joe'S Cafe","Virginia","Musical","5774","79","101075","0","0"
"12","2/12/1995","2","1995","Sunset Boulevard","Minskoff","Musical","13411","98","804959","0","8"
"12","2/12/1995","2","1995","Uncle Vanya","Circle In The Square","Play","3379","58","66361","25","0"
"19","2/19/1995","2","1995","Beauty And The Beast","Palace","Musical","13779","99","674874","0","8"
"19","2/19/1995","2","1995","Miss Saigon","Broadway","Musical","12920","93","519955","0","8"
"19","2/19/1995","2","1995","Show Boat","Gershwin","Musical","14573","95","841911","0","8"
"19","2/19/1995","2","1995","Smokey Joe'S Cafe","Virginia","Musical","7969","82","166231","0","0"
"19","2/19/1995","2","1995","Sunset Boulevard","Minskoff","Musical","13306","97","803175","0","8"
"19","2/19/1995","2","1995","Uncle Vanya","Circle In The Square","Play","3800","66","80760","31","0"
"26","2/26/1995","2","1995","Beauty And The Beast","Palace","Musical","14030","101","676483","0","8"
"26","2/26/1995","2","1995","Miss Saigon","Broadway","Musical","13809","99","541097","0","8"
"26","2/26/1995","2","1995","Show Boat","Gershwin","Musical","15182","99","873122","0","8"
"26","2/26/1995","2","1995","Smokey Joe'S Cafe","Virginia","Musical","9570","113","186108","0","0"
"26","2/26/1995","2","1995","Sunset Boulevard","Minskoff","Musical","13680","100","819104","0","8"
"26","2/26/1995","2","1995","Uncle Vanya","Circle In The Square","Play","2994","52","70129","27","5"
"5","3/5/1995","3","1995","Beauty And The Beast","Palace","Musical","13038","94","672365","0","8"
"5","3/5/1995","3","1995","Miss Saigon","Broadway","Musical","12655","91","495556","0","8"
"5","3/5/1995","3","1995","Show Boat","Gershwin","Musical","13650","89","796472","0","8"
"5","3/5/1995","3","1995","Smokey Joe'S Cafe","Virginia","Musical","8806","91","185723","0","4"
"5","3/5/1995","3","1995","Sunset Boulevard","Minskoff","Musical","13680","100","792596","0","8"
"5","3/5/1995","3","1995","Uncle Vanya","Circle In The Square","Play","1232","21","51045","20","8"
"12","3/12/1995","3","1995","Beauty And The Beast","Palace","Musical","12778","92","659195","0","8"
"12","3/12/1995","3","1995","Miss Saigon","Broadway","Musical","12335","88","513554","0","8"
"12","3/12/1995","3","1995","Show Boat","Gershwin","Musical","14007","91","804972","0","8"
"12","3/12/1995","3","1995","Smokey Joe'S Cafe","Virginia","Musical","7864","81","250386","0","8"
"12","3/12/1995","3","1995","Sunset Boulevard","Minskoff","Musical","12996","95","569720","0","8"
"12","3/12/1995","3","1995","Uncle Vanya","Circle In The Square","Play","2481","43","58827","23","8"
"19","3/19/1995","3","1995","Beauty And The Beast","Palace","Musical","13300","96","676357","0","8"
"19","3/19/1995","3","1995","Having Our Say","Booth","Play","2105","54","49791","35","0"
"19","3/19/1995","3","1995","Miss Saigon","Broadway","Musical","13285","95","541098","0","8"
"19","3/19/1995","3","1995","Show Boat","Gershwin","Musical","14073","92","846722","0","8"
"19","3/19/1995","3","1995","Smokey Joe'S Cafe","Virginia","Musical","7632","79","265786","0","8"
"19","3/19/1995","3","1995","Sunset Boulevard","Minskoff","Musical","13680","100","575001","0","8"
"19","3/19/1995","3","1995","Uncle Vanya","Circle In The Square","Play","2542","44","63573","24","8"
"26","3/26/1995","3","1995","Beauty And The Beast","Palace","Musical","12958","93","654917","0","8"
"26","3/26/1995","3","1995","Having Our Say","Booth","Play","3910","31","87787","31","8"
"26","3/26/1995","3","1995","Miss Saigon","Broadway","Musical","13199","95","548346","0","8"
"26","3/26/1995","3","1995","Show Boat","Gershwin","Musical","14026","91","832693","0","8"
"26","3/26/1995","3","1995","Smokey Joe'S Cafe","Virginia","Musical","6914","71","272501","0","8"
"26","3/26/1995","3","1995","Sunset Boulevard","Minskoff","Musical","13680","100","816353","0","8"
"2","4/2/1995","4","1995","Beauty And The Beast","Palace","Musical","12496","90","633756","0","8"
"2","4/2/1995","4","1995","Having Our Say","Booth","Play","3465","55","77778","27","0"
"2","4/2/1995","4","1995","Miss Saigon","Broadway","Musical","12990","93","524958","0","8"
"2","4/2/1995","4","1995","Show Boat","Gershwin","Musical","14061","92","841368","0","8"
"2","4/2/1995","4","1995","Smokey Joe'S Cafe","Virginia","Musical","6575","68","265436","0","8"
"2","4/2/1995","4","1995","Sunset Boulevard","Minskoff","Musical","13680","100","827432","0","8"
"9","4/9/1995","4","1995","Beauty And The Beast","Palace","Musical","12874","92","646656","0","8"
"9","4/9/1995","4","1995","Having Our Say","Booth","Play","4275","68","109030","38","5"
"9","4/9/1995","4","1995","Miss Saigon","Broadway","Musical","12781","92","526333","0","8"
"9","4/9/1995","4","1995","Show Boat","Gershwin","Musical","14133","92","832961","0","8"
"9","4/9/1995","4","1995","Smokey Joe'S Cafe","Virginia","Musical","6661","69","272551","0","8"
"9","4/9/1995","4","1995","Sunset Boulevard","Minskoff","Musical","13680","100","823706","0","8"
"16","4/16/1995","4","1995","Beauty And The Beast","Palace","Musical","13903","100","698661","0","8"
