Food code,Main food description,WWEIA Category number,WWEIA Category description,Energy (kcal),Protein (g),Carbohydrate (g),"Sugars, total (g)","Fiber, total dietary (g)",Total Fat (g),"Fatty acids, total saturated (g)","Fatty acids, total monounsaturated (g)","Fatty acids, total polyunsaturated (g)",Cholesterol (mg),Retinol (mcg),"Vitamin A, RAE (mcg_RAE)","Carotene, alpha (mcg)","Carotene, beta (mcg)","Cryptoxanthin, beta (mcg)",Lycopene (mcg),Lutein + zeaxanthin (mcg),Thiamin (mg),Riboflavin (mg),Niacin (mg),Vitamin B-6 (mg),Folic acid (mcg),"Folate, food (mcg)","Folate, DFE (mcg_DFE)","Folate, total (mcg)","Choline, total (mg)",Vitamin B-12 (mcg),"Vitamin B-12, added
(mcg)",Vitamin C (mg),Vitamin D (D2 + D3) (mcg),Vitamin E (alpha-tocopherol) (mg),"Vitamin E, added
(mg)",Vitamin K (phylloquinone) (mcg),Calcium (mg),Phosphorus (mg),Magnesium (mg),Iron (mg),Zinc (mg),Copper (mg),Selenium (mcg),Potassium (mg),Sodium (mg),Caffeine (mg),Theobromine (mg),Alcohol (g),"4:0
(g)","6:0
(g)","8:0
(g)","10:0
(g)","12:0
(g)","14:0
(g)","16:0
(g)","18:0
(g)","16:1
(g)","18:1
(g)","20:1
(g)","22:1
(g)","18:2
(g)","18:3
(g)","18:4
(g)","20:4
(g)","20:5 n-3
(g)","22:5 n-3
(g)","22:6 n-3
(g)",Water (g)
27343960,"Chicken or turkey, noodles, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",3004,Poultry mixed dishes,149,8.93,15.32,0.69,1.1,5.97,2.618,1.949,0.799,39,26,29,7,33,11,0,126,0.159,0.167,2.196,0.082,36,12,72,48,25.4,0.19,0,0.9,0.3,0.17,0,3.7,97,140,22,0.97,0.94,0.068,16.1,130,340,0,0,0,0.105,0.054,0.029,0.063,0.059,0.343,1.421,0.54,0.181,1.765,0.002,0,0.719,0.075,0,0.003,0,0,0,68.3
27345010,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",3004,Poultry mixed dishes,150,6.78,18.2,0.69,1,5.47,0.9,2.244,1.937,20,1,108,442,1040,0,0,209,0.119,0.054,2.323,0.124,33,11,67,44,15.9,0.06,0,5,0,0.85,0,16.8,17,77,14,0.98,0.65,0.066,8.8,110,345,0,0,0,0,0,0,0,0.001,0.008,0.676,0.183,0.097,2.126,0.02,0,1.698,0.234,0,0.004,0,0,0,68.3
27345020,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; no sauce",3004,Poultry mixed dishes,151,6.85,19.78,0.62,0.9,4.96,0.832,2.051,1.727,20,1,5,9,33,14,0,142,0.117,0.058,2.431,0.118,33,10,66,43,17.3,0.06,0,0.9,0,0.53,0,8.8,14,81,17,0.98,0.68,0.065,8.9,117,356,0,0,0,0,0,0,0,0,0.007,0.629,0.168,0.094,1.937,0.017,0,1.518,0.204,0,0.004,0,0,0,67.14
27345210,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",3004,Poultry mixed dishes,132,5.21,14.89,0.59,0.8,5.66,0.961,2.32,1.923,16,1,80,327,771,0,0,156,0.094,0.054,1.798,0.099,24,9,50,33,12.8,0.05,0,3.7,0,0.76,0,13.7,15,62,11,0.75,0.5,0.054,6.7,92,344,0,0,0,0,0,0,0,0.001,0.01,0.72,0.199,0.105,2.19,0.022,0,1.691,0.225,0,0.004,0,0,0,73.05
27345220,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",3004,Poultry mixed dishes,134,5.25,16.03,0.54,0.7,5.46,0.934,2.248,1.837,16,1,4,6,24,11,0,105,0.093,0.057,1.874,0.094,24,8,49,32,13.8,0.05,0,0.7,0,0.55,0,7.9,13,65,13,0.75,0.52,0.053,6.7,98,339,0,0,0,0,0,0,0,0.001,0.009,0.701,0.192,0.104,2.119,0.021,0,1.619,0.212,0,0.004,0,0,0,72.1
27345230,"Chicken or turkey, rice, corn, and cheese, with gravy",3004,Poultry mixed dishes,150,5.66,14.37,0.96,0.7,7.96,1.921,3.213,1.801,16,17,20,4,18,26,0,147,0.064,0.055,1.877,0.087,10,10,28,21,15.8,0.12,0,0.8,0.4,0.52,0,2.7,38,100,16,0.69,0.58,0.056,8,141,431,0,0,0,0.019,0.016,0.01,0.026,0.028,0.098,1.313,0.38,0.232,2.985,0.014,0,1.725,0.076,0,0.003,0,0.001,0,70.51
27345310,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; soy-based sauce",3404,Stir-fry and soy-based sauce mixtures,130,9.4,8.07,1.4,1.1,6.93,1.172,2.86,2.34,33,2,123,512,1193,0,0,324,0.074,0.095,2.754,0.168,8,17,29,24,25.7,0.11,0,12.9,0,0.98,0,30.6,26,102,18,0.7,0.72,0.057,8.9,215,306,0,0,0,0,0,0,0,0,0.01,0.881,0.241,0.152,2.679,0.025,0,2.058,0.274,0,0.006,0,0,0,74.47
27345320,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; soy-based sauce",3404,Stir-fry and soy-based sauce mixtures,131,9.56,7.84,1.47,0.8,7.15,1.201,2.956,2.422,35,3,10,8,84,1,0,145,0.074,0.102,2.99,0.172,8,12,26,21,25.7,0.11,0,11.8,0,0.85,0,19.5,20,101,17,0.79,0.73,0.086,9.4,197,305,0,0,0,0,0,0,0,0,0.01,0.902,0.249,0.157,2.769,0.026,0,2.132,0.281,0,0.006,0,0,0,74.36
27345410,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; cream sauce, white sauce, or mushroom sauce",3004,Poultry mixed dishes,130,5.26,14.58,0.97,0.8,5.66,1.01,2.064,2.23,14,6,79,304,716,0,0,145,0.089,0.052,1.692,0.094,22,8,46,31,14.8,0.09,0,3.5,0.1,0.76,0,16.9,25,67,11,0.72,0.51,0.051,6.9,104,346,0,0,0,0.005,0.004,0.003,0.006,0.007,0.03,0.701,0.214,0.073,1.969,0.022,0,1.96,0.267,0,0.003,0,0,0,73.27
27345420,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; cream sauce, white sauce, or mushroom sauce",3004,Poultry mixed dishes,131,5.31,15.67,0.92,0.8,5.28,0.959,1.915,2.072,14,6,9,6,23,10,0,98,0.088,0.055,1.765,0.09,22,8,46,30,15.7,0.09,0,0.6,0.1,0.54,0,11.3,23,70,13,0.72,0.53,0.05,7,109,342,0,0,0,0.005,0.004,0.003,0.006,0.007,0.029,0.665,0.202,0.071,1.823,0.021,0,1.823,0.245,0,0.003,0,0,0,72.55
27345440,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; cheese sauce",3004,Poultry mixed dishes,142,8.05,15.54,0.58,0.8,5.15,2.461,1.709,0.58,26,23,105,341,809,0,0,161,0.104,0.108,1.848,0.108,26,11,54,37,13.7,0.15,0,4,0.3,0.31,0,9.5,98,122,16,0.85,0.84,0.056,8.6,123,344,0,0,0,0.105,0.054,0.029,0.063,0.059,0.343,1.296,0.509,0.161,1.544,0.002,0,0.505,0.071,0,0.003,0,0,0,69.77
27345450,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; cheese sauce",3004,Poultry mixed dishes,146,8.09,16.69,0.53,0.7,5.16,2.462,1.724,0.582,26,23,26,7,32,11,0,109,0.102,0.111,1.922,0.103,26,10,54,36,14.7,0.15,0,0.9,0.3,0.11,0,3.7,96,125,18,0.85,0.87,0.055,8.6,129,338,0,0,0,0.105,0.054,0.029,0.063,0.059,0.342,1.297,0.509,0.161,1.56,0.002,0,0.509,0.068,0,0.003,0,0,0,68.62
27345510,"Chicken or turkey, rice, and vegetables including carrots, broccoli, and/or dark-green leafy; tomato-based sauce",3004,Poultry mixed dishes,129,5.32,14.84,1.44,1.1,5.47,0.861,2.237,2.021,15,1,85,326,836,1,3641,161,0.094,0.057,1.976,0.117,24,11,52,35,14.4,0.05,0,5.5,0,1.16,0,14.8,16,64,14,0.98,0.54,0.079,6.7,159,345,0,0,0,0,0,0,0,0.001,0.006,0.64,0.182,0.077,2.139,0.02,0,1.774,0.243,0,0.003,0,0,0,73.02
27345520,"Chicken or turkey, rice, and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",3004,Poultry mixed dishes,133,5.35,15.94,1.39,1,5.48,0.861,2.252,2.022,15,1,10,6,92,11,3641,110,0.092,0.06,2.048,0.113,24,10,51,34,15.3,0.05,0,2.5,0,0.97,0,9.2,14,66,16,0.98,0.56,0.078,6.7,164,339,0,0,0,0,0,0,0,0,0.005,0.641,0.182,0.076,2.154,0.02,0,1.778,0.24,0,0.003,0,0,0,71.92
27347100,Chicken or turkey pot pie,3004,Poultry mixed dishes,204,5.11,19.21,2.26,1.1,11.85,4.365,3.613,3.302,15,0,34,132,339,0,2,90,0.104,0.041,1.871,0.092,22,12,50,35,12.4,0.11,0,1,0.1,0.53,0,10.7,20,72,11,0.76,0.42,0.042,5.4,110,393,0,0,0,0.005,0.003,0.003,0.01,0.011,0.1,2.171,1.98,0.208,3.312,0.066,0.005,2.971,0.247,0,0.023,0.001,0.005,0.002,62.58
27347200,"Chicken or turkey, stuffing, and vegetables including carrots, broccoli, and/or dark-green leafy; no sauce",3004,Poultry mixed dishes,159,7.12,13.28,1.95,1.3,8.74,1.746,4.081,2.422,21,68,183,463,1142,0,0,230,0.111,0.113,2.4,0.097,11,22,41,33,18.7,0.08,0,5.3,0,1.2,0,20.8,30,78,14,0.86,0.52,0.066,11.9,135,369,0,0,0,0,0,0,0,0.001,0.013,1.06,0.624,0.1,3.96,0.017,0,2.215,0.202,0,0.004,0,0.001,0,69.53
27347210,"Chicken or turkey,stuffing, and vegetables excluding carrots, broccoli, and dark green leafy; no sauce",3004,Poultry mixed dishes,165,7.17,14.85,1.88,1.2,8.75,1.747,4.101,2.424,21,68,76,9,87,15,0,159,0.108,0.118,2.502,0.09,11,20,40,32,20,0.08,0,0.9,0,0.92,0,12.9,27,81,17,0.86,0.55,0.065,11.9,142,361,0,0,0,0,0,0,0,0,0.013,1.062,0.624,0.099,3.982,0.017,0,2.22,0.198,0,0.004,0,0.001,0,67.97
27347220,"Chicken or turkey, stuffing, and vegetables including carrots, broccoli, and/or dark-green leafy; gravy",3004,Poultry mixed dishes,131,5.46,11.27,1.52,1,7.18,1.466,3.298,1.902,17,50,136,342,844,0,0,171,0.089,0.098,1.852,0.078,8,17,31,25,14.8,0.06,0,3.9,0,0.91,0,15.5,25,63,11,0.66,0.41,0.054,8.9,111,380,0,0,0,0,0,0,0,0.001,0.014,0.918,0.496,0.106,3.172,0.016,0,1.741,0.154,0,0.004,0,0,0,74.81
27347230,"Chicken or turkey, stuffing, and vegetables excluding carrots, broccoli, and dark-green leafy; gravy",3004,Poultry mixed dishes,128,5.22,11.81,1.4,0.8,6.82,1.394,3.148,1.808,16,48,54,6,61,11,0,112,0.082,0.096,1.831,0.07,8,15,28,23,15,0.06,0,0.7,0,0.67,0,9.2,21,62,13,0.63,0.41,0.05,8.5,111,355,0,0,0,0,0,0,0,0.001,0.013,0.873,0.471,0.1,3.029,0.015,0,1.658,0.144,0,0.004,0,0,0,74.98
27347240,"Chicken or turkey, dumplings, and vegetables including carrots, broccoli, and/or dark green leafy; gravy",3004,Poultry mixed dishes,126,5.53,11.52,1.12,0.9,6.57,1.291,2.626,2.086,17,8,87,330,778,0,0,159,0.097,0.111,1.745,0.069,12,10,30,22,14.7,0.1,0,3.8,0.1,0.78,0,14,73,84,10,0.82,0.41,0.041,7.3,106,344,0,0,0,0.004,0.004,0.002,0.005,0.007,0.03,0.863,0.331,0.108,2.498,0.021,0,1.858,0.223,0,0.004,0,0,0,74.92
27347250,"Chicken or turkey, dumplings, and vegetables excluding carrots, broccoli, and dark green leafy; gravy",3004,Poultry mixed dishes,127,5.59,12.69,1.07,0.8,6.16,1.236,2.466,1.913,17,8,10,6,25,11,0,108,0.095,0.115,1.826,0.064,12,9,29,21,15.8,0.1,0,0.7,0.1,0.53,0,7.9,71,87,12,0.82,0.43,0.041,7.3,112,340,0,0,0,0.004,0.004,0.002,0.005,0.007,0.03,0.825,0.319,0.106,2.341,0.02,0,1.709,0.199,0,0.004,0,0,0,74.14
27348100,"Chicken fricassee, Puerto Rican style",3004,Poultry mixed dishes,171,12.14,7.13,1.26,1.2,10.67,1.827,4.682,3.429,44,3,20,2,177,45,1082,33,0.077,0.103,3.355,0.234,0,13,13,13,36.3,0.17,0,15.9,0.1,1.45,0,10.4,18,129,21,0.78,0.9,0.083,10.4,316,754,0,0,0,0,0,0,0.002,0.003,0.02,1.345,0.403,0.211,4.43,0.037,0,3.012,0.4,0,0.015,0,0,0,67.5
27350020,Paella with seafood,3202,Rice mixed dishes,142,8.03,16.42,0.92,0.8,4.77,0.96,2.78,0.626,25,12,25,3,139,33,0,159,0.127,0.083,2.278,0.108,24,9,49,33,23.6,1.24,0,9.8,0,0.72,0,3.9,18,87,14,1.21,0.69,0.078,11.2,112,609,0,0,0,0,0,0,0.001,0.001,0.02,0.715,0.195,0.12,2.627,0.018,0.001,0.545,0.046,0,0.008,0.006,0.001,0.009,68.8
27350030,"Seafood stew with potatoes and vegetables excluding carrots, broccoli, and dark-green leafy; tomato-based sauce",3006,Seafood mixed dishes,73,8.68,5.72,1.57,0.8,1.65,0.436,0.56,0.389,39,30,41,1,130,0,2848,72,0.073,0.063,1.115,0.137,0,16,16,16,40.4,2.43,0,29.6,0.3,0.59,0,5.2,36,111,20,0.75,0.53,0.091,13.8,237,366,0,0,0,0,0,0,0,0.002,0.015,0.272,0.132,0.03,0.5,0.011,0,0.254,0.022,0.001,0.018,0.03,0.006,0.045,81.97
27350050,Shrimp chow mein or chop suey with noodles,3402,Fried rice and lo/chow mein,117,9.05,11.37,1.51,1.5,4.03,1.134,1.414,1.137,65,28,35,16,85,0,0,104,0.089,0.111,1.675,0.129,11,35,53,45,51.6,0.51,0,4.1,0,1.06,0,11.6,42,123,19,1.11,0.7,0.112,18.8,142,335,0,0,0,0,0,0,0,0.464,0.169,0.282,0.123,0.019,1.362,0.004,0,0.926,0.092,0,0.021,0.041,0.004,0.043,73.82
27350060,"Shrimp creole, with rice",3006,Seafood mixed dishes,123,10.12,11.9,0.96,0.8,3.63,0.659,1.465,1.218,108,27,35,0,97,0,731,30,0.234,0.037,1.037,0.076,20,8,41,27,38.1,0.32,0,7.1,0.1,0.99,0,4.3,77,106,22,1.57,1.06,0.156,23.6,114,436,0,0,0,0,0,0,0,0,0.004,0.369,0.253,0.011,1.441,0.007,0.003,0.851,0.082,0.003,0.018,0.126,0.023,0.108,72.87
27350070,Tuna pot pie,3006,Seafood mixed dishes,221,8.96,16.5,1.64,1.3,13.16,3.628,5.064,3.314,12,55,152,347,993,0,0,296,0.161,0.159,3.768,0.06,19,12,44,31,14.3,0.47,0,1.4,1.7,1,0,20.4,25,108,16,1.32,0.47,0.062,22.1,130,270,0,0,0,0.051,0.041,0.025,0.059,0.069,0.235,1.934,1.101,0.064,4.951,0.02,0,3.059,0.218,0,0.004,0.006,0.002,0.021,60.07
27350080,"Tuna noodle casserole with vegetables, cream or white sauce",3006,Seafood mixed dishes,147,9.01,14.04,2.35,0.8,6.12,2.991,1.599,0.843,30,63,65,1,23,0,0,21,0.165,0.178,4.32,0.188,25,8,51,33,24.6,0.93,0,2.7,0.8,0.51,0,2.3,56,114,20,1.28,0.65,0.099,29.7,171,216,0,0,0,0.153,0.097,0.058,0.126,0.132,0.385,1.365,0.621,0.068,1.532,0.008,0,0.708,0.067,0.001,0.008,0.007,0.001,0.057,69.64
