"Country","Year","Metrics.State Fragility Index","Metrics.Effectiveness.Economic Effectiveness","Metrics.Effectiveness.Effectiveness Score","Metrics.Effectiveness.Political Effectiveness","Metrics.Effectiveness.Security Effectiveness","Metrics.Effectiveness.Social Effectiveness","Metrics.Legitimacy.Economic Legitimacy","Metrics.Legitimacy.Legitimacy Score","Metrics.Legitimacy.Political Legitimacy","Metrics.Legitimacy.Security Legitimacy","Metrics.Legitimacy.Social Legitimacy"
"Burundi","2007","18","4","12","3","2","3","2","6","0","2","2"
"Burundi","2008","18","4","12","3","2","3","2","6","0","2","2"
"Burundi","2009","18","4","12","3","2","3","2","6","0","2","2"
"Burundi","2010","18","4","12","3","2","3","2","6","0","2","2"
"Burundi","2011","18","4","12","3","2","3","2","6","0","2","2"
"Burundi","2012","18","4","12","3","2","3","2","6","0","2","2"
"Burundi","2013","18","4","12","3","2","3","2","6","0","2","2"
"Burundi","2014","18","4","12","3","2","3","2","6","0","2","2"
"Bulgaria","1995","8","2","5","2","0","1","0","3","2","1","0"
"Bulgaria","1996","8","2","5","2","0","1","0","3","2","1","0"
"Bulgaria","1997","8","2","5","2","0","1","0","3","2","1","0"
"Bulgaria","1998","8","2","5","2","0","1","0","3","2","1","0"
"Bulgaria","1999","9","2","5","2","0","1","0","4","2","2","0"
"Bulgaria","2000","7","2","4","1","0","1","0","3","2","1","0"
"Bulgaria","2001","5","2","3","1","0","0","0","2","1","1","0"
"Bulgaria","2002","5","1","3","1","0","1","0","2","1","1","0"
"Bulgaria","2003","4","1","2","1","0","0","0","2","1","1","0"
"Bulgaria","2004","3","1","1","0","0","0","0","2","1","1","0"
"Bulgaria","2005","3","1","1","0","0","0","0","2","1","1","0"
"Bulgaria","2006","3","1","1","0","0","0","0","2","1","1","0"
"Bulgaria","2007","3","1","1","0","0","0","0","2","1","1","0"
"Bulgaria","2008","3","1","1","0","0","0","0","2","1","1","0"
"Bulgaria","2009","3","1","1","0","0","0","0","2","1","1","0"
"Bulgaria","2010","3","1","1","0","0","0","0","2","1","1","0"
"Bulgaria","2011","3","1","1","0","0","0","0","2","1","1","0"
"Bulgaria","2012","2","1","1","0","0","0","0","1","1","0","0"
"Bulgaria","2013","2","1","1","0","0","0","0","1","1","0","0"
"Bulgaria","2014","2","1","1","0","0","0","0","1","1","0","0"
"Cambodia","1995","17","4","12","3","3","2","0","5","1","2","2"
"Cambodia","1996","17","4","12","3","3","2","0","5","1","2","2"
"Cambodia","1997","16","4","12","3","3","2","0","4","0","2","2"
"Cambodia","1998","16","4","12","3","3","2","0","4","0","2","2"
"Cambodia","1999","16","4","12","3","3","2","0","4","0","1","3"
"Cambodia","2000","15","4","11","3","2","2","0","4","0","1","3"
"Cambodia","2001","15","4","11","3","2","2","0","4","0","1","3"
"Cambodia","2002","14","4","11","3","2","2","0","3","0","1","2"
"Cambodia","2003","15","4","11","3","2","2","0","4","0","1","3"
"Cambodia","2004","14","4","11","3","2","2","0","3","0","1","2"
"Cambodia","2005","14","4","11","3","2","2","0","3","0","1","2"
"Cambodia","2006","13","3","10","3","2","2","0","3","0","1","2"
"Cambodia","2007","14","3","10","3","2","2","0","4","0","2","2"
"Cambodia","2008","13","3","9","2","2","2","0","4","0","2","2"
"Cambodia","2009","12","3","8","2","1","2","0","4","0","2","2"
"Cambodia","2010","12","3","8","2","1","2","0","4","0","2","2"
"Cambodia","2011","10","3","7","2","0","2","0","3","0","1","2"
"Cambodia","2012","10","3","7","2","0","2","0","3","0","1","2"
"Cambodia","2013","11","3","7","2","0","2","0","4","1","1","2"
"Cambodia","2014","11","3","7","2","0","2","0","4","1","1","2"
"Canada","1995","0","0","0","0","0","0","0","0","0","0","0"
"Canada","1996","0","0","0","0","0","0","0","0","0","0","0"
"Canada","1997","0","0","0","0","0","0","0","0","0","0","0"
"Canada","1998","0","0","0","0","0","0","0","0","0","0","0"
"Canada","1999","0","0","0","0","0","0","0","0","0","0","0"
"Canada","2000","0","0","0","0","0","0","0","0","0","0","0"
"Canada","2001","0","0","0","0","0","0","0","0","0","0","0"
"Canada","2002","0","0","0","0","0","0","0","0","0","0","0"
"Canada","2003","0","0","0","0","0","0","0","0","0","0","0"
"Canada","2004","0","0","0","0","0","0","0","0","0","0","0"
"Canada","2005","0","0","0","0","0","0","0","0","0","0","0"
"Canada","2006","0","0","0","0","0","0","0","0","0","0","0"
"Canada","2007","0","0","0","0","0","0","0","0","0","0","0"
"Canada","2008","0","0","0","0","0","0","0","0","0","0","0"
"Canada","2009","0","0","0","0","0","0","0","0","0","0","0"
"Canada","2010","0","0","0","0","0","0","0","0","0","0","0"
"Canada","2011","0","0","0","0","0","0","0","0","0","0","0"
"Canada","2012","0","0","0","0","0","0","0","0","0","0","0"
"Canada","2013","0","0","0","0","0","0","0","0","0","0","0"
"Canada","2014","0","0","0","0","0","0","0","0","0","0","0"
"Cameroon","1995","19","3","8","3","0","2","3","11","3","2","3"
"Cameroon","1996","19","3","8","3","0","2","3","11","3","2","3"
"Cameroon","1997","18","3","8","3","0","2","3","10","3","1","3"
"Cameroon","1998","19","3","8","3","0","2","3","11","3","2","3"
"Cameroon","1999","19","3","8","3","0","2","3","11","3","2","3"
"Cameroon","2000","19","3","8","3","0","2","3","11","3","2","3"
"Cameroon","2001","20","3","9","3","0","3","3","11","3","2","3"
"Cameroon","2002","17","3","7","2","0","2","3","10","3","2","2"
"Cameroon","2003","18","3","8","2","0","3","3","10","3","2","2"
"Cameroon","2004","17","3","7","2","0","2","3","10","3","2","2"
"Cameroon","2005","17","3","7","2","0","2","3","10","3","2","2"
"Cameroon","2006","17","3","7","2","0","2","3","10","3","2","2"
"Cameroon","2007","17","3","7","2","0","2","3","10","3","2","2"
"Cameroon","2008","17","3","7","2","0","2","3","10","3","2","2"
"Cameroon","2009","16","3","6","1","0","2","3","10","3","2","2"
"Cameroon","2010","17","3","7","2","0","2","3","10","3","2","2"
"Cameroon","2011","16","3","7","2","0","2","3","9","3","1","2"
"Cameroon","2012","16","3","7","2","0","2","3","9","3","1","2"
"Cameroon","2013","15","3","7","2","0","2","2","8","3","1","2"
"Cameroon","2014","15","3","7","2","0","2","2","8","3","1","2"
"Cape Verde","1995","7","3","6","1","0","2","0","1","0","0","1"
"Cape Verde","1996","6","2","5","1","0","2","0","1","0","0","1"
"Cape Verde","1997","6","2","5","1","0","2","0","1","0","0","1"
"Cape Verde","1998","6","2","5","1","0","2","0","1","0","0","1"
"Cape Verde","1999","6","2","5","1","0","2","0","1","0","0","1"
"Cape Verde","2000","6","2","5","1","0","2","0","1","0","0","1"
"Cape Verde","2001","5","2","4","0","0","2","0","1","0","0","1"
"Cape Verde","2002","5","2","4","0","0","2","0","1","0","0","1"
"Cape Verde","2003","5","2","4","0","0","2","0","1","0","0","1"
"Cape Verde","2004","5","2","4","0","0","2","0","1","0","0","1"
"Cape Verde","2005","5","2","4","0","0","2","0","1","0","0","1"
"Cape Verde","2006","5","2","4","0","0","2","0","1","0","0","1"
"Cape Verde","2007","5","2","4","0","0","2","0","1","0","0","1"
"Cape Verde","2008","5","2","4","0","0","2","0","1","0","0","1"
"Cape Verde","2009","4","1","3","0","0","2","0","1","0","0","1"
"Cape Verde","2010","5","1","3","0","0","2","1","2","0","0","1"
"Cape Verde","2011","5","1","3","0","0","2","1","2","0","0","1"
"Cape Verde","2012","5","1","3","0","0","2","1","2","0","0","1"
"Cape Verde","2013","5","2","3","0","0","1","1","2","0","0","1"
"Cape Verde","2014","5","2","3","0","0","1","1","2","0","0","1"
"Central African Republic","1995","14","4","9","2","0","3","0","5","2","0","3"
"Central African Republic","1996","15","4","9","2","0","3","0","6","2","1","3"
"Central African Republic","1997","16","4","9","2","0","3","1","7","2","1","3"
"Central African Republic","1998","15","4","9","2","0","3","0","6","2","1","3"
"Central African Republic","1999","15","4","9","2","0","3","0","6","2","1","3"
"Central African Republic","2000","15","4","9","2","0","3","0","6","2","1","3"
"Central African Republic","2001","16","4","10","2","1","3","0","6","2","1","3"
"Central African Republic","2002","16","4","10","2","1","3","0","6","2","1","3"
"Central African Republic","2003","17","4","10","2","1","3","1","7","1","2","3"
"Central African Republic","2004","16","4","10","2","1","3","1","6","1","1","3"
"Central African Republic","2005","18","4","10","2","1","3","1","8","2","2","3"
"Central African Republic","2006","18","4","9","2","0","3","1","9","2","3","3"
"Central African Republic","2007","19","4","10","2","1","3","1","9","2","3","3"
"Central African Republic","2008","19","4","10","2","1","3","2","9","2","2","3"
"Central African Republic","2009","20","4","10","2","1","3","3","10","2","2","3"
"Central African Republic","2010","21","4","11","3","1","3","3","10","2","2","3"
"Central African Republic","2011","22","4","11","3","1","3","3","11","2","3","3"
"Central African Republic","2012","22","4","11","2","2","3","3","11","2","3","3"
"Central African Republic","2013","24","4","12","3","2","3","3","12","3","3","3"
"Central African Republic","2014","24","4","12","3","2","3","3","12","3","3","3"
"Chad","1995","22","4","12","3","2","3","3","10","2","2","3"
"Chad","1996","22","4","12","3","2","3","3","10","2","2","3"
"Chad","1997","22","4","12","3","2","3","3","10","2","2","3"
"Chad","1998","22","4","12","3","2","3","3","10","2","2","3"
"Chad","1999","22","4","12","3","2","3","3","10","2","2","3"
"Chad","2000","22","4","12","3","2","3","3","10","2","2","3"
"Chad","2001","22","4","12","3","2","3","3","10","2","2","3"
"Chad","2002","21","4","11","2","2","3","3","10","2","2","3"
"Chad","2003","22","4","12","3","2","3","3","10","2","2","3"
"Chad","2004","21","3","11","3","2","3","3","10","2","2","3"
"Chad","2005","21","3","11","3","2","3","3","10","2","2","3"
"Chad","2006","20","3","11","3","2","3","3","9","1","2","3"
"Chad","2007","20","3","11","3","2","3","3","9","1","2","3"
"Chad","2008","21","3","11","3","2","3","3","10","1","3","3"
"Chad","2009","21","3","11","3","2","3","3","10","1","3","3"
"Chad","2010","21","3","11","3","2","3","3","10","1","3","3"
"Chad","2011","21","3","11","3","2","3","3","10","1","3","3"
"Chad","2012","20","3","11","3","2","3","3","9","1","2","3"
"Chad","2013","19","3","10","3","1","3","3","9","1","2","3"
"Chad","2014","19","3","10","3","1","3","3","9","1","2","3"
"Chile","1995","5","1","2","1","0","0","2","3","0","1","0"
"Chile","1996","5","1","2","1","0","0","2","3","0","1","0"
"Chile","1997","5","1","2","1","0","0","2","3","0","1","0"
"Chile","1998","4","1","2","1","0","0","2","2","0","0","0"
"Chile","1999","3","1","1","0","0","0","2","2","0","0","0"
"Chile","2000","3","1","1","0","0","0","2","2","0","0","0"
"Chile","2001","3","1","1","0","0","0","2","2","0","0","0"
"Chile","2002","3","1","1","0","0","0","2","2","0","0","0"
"Chile","2003","3","1","1","0","0","0","2","2","0","0","0"
"Chile","2004","3","1","1","0","0","0","2","2","0","0","0"
"Chile","2005","2","0","0","0","0","0","2","2","0","0","0"
"Chile","2006","2","0","0","0","0","0","2","2","0","0","0"
"Chile","2007","2","0","0","0","0","0","2","2","0","0","0"
"Chile","2008","2","0","0","0","0","0","2","2","0","0","0"
"Chile","2009","2","0","0","0","0","0","2","2","0","0","0"
"Chile","2010","2","0","0","0","0","0","2","2","0","0","0"
"Chile","2011","2","0","0","0","0","0","2","2","0","0","0"
"Chile","2012","2","0","0","0","0","0","2","2","0","0","0"
"Chile","2013","2","0","0","0","0","0","2","2","0","0","0"
"Chile","2014","2","0","0","0","0","0","2","2","0","0","0"
"China","1995","12","3","7","0","2","2","0","5","2","2","1"
"China","1996","12","3","7","0","2","2","0","5","2","2","1"
"China","1997","12","3","7","0","2","2","0","5","2","2","1"
"China","1998","11","3","6","0","2","1","0","5","2","2","1"
"China","1999","11","3","6","0","2","1","0","5","2","2","1"
"China","2000","12","3","6","0","2","1","0","6","2","3","1"
"China","2001","10","2","5","0","2","1","0","5","2","2","1"
"China","2002","11","2","6","1","2","1","0","5","2","2","1"
"China","2003","10","2","5","0","2","1","0","5","2","2","1"
"China","2004","10","2","5","0","2","1","0","5","2","2","1"
"China","2005","10","2","5","0","2","1","0","5","2","2","1"
"China","2006","10","2","5","0","2","1","0","5","2","2","1"
"China","2007","10","2","5","0","2","1","0","5","2","2","1"
"China","2008","9","2","4","0","1","1","0","5","2","2","1"
"China","2009","8","2","4","0","1","1","0","4","2","2","0"
"China","2010","8","2","4","0","1","1","0","4","2","2","0"
"China","2011","7","1","3","0","1","1","0","4","2","2","0"
"China","2012","7","1","3","0","1","1","0","4","2","2","0"
"China","2013","6","1","2","0","1","0","0","4","2","2","0"
"China","2014","6","1","2","0","1","0","0","4","2","2","0"
"Colombia","1995","13","1","4","0","2","1","3","9","2","3","1"
"Colombia","1996","13","1","4","0","2","1","3","9","2","3","1"
"Colombia","1997","13","1","4","0","2","1","3","9","2","3","1"
"Colombia","1998","13","1","4","0","2","1","3","9","2","3","1"
"Colombia","1999","14","2","5","0","2","1","3","9","2","3","1"
"Colombia","2000","13","1","4","0","2","1","3","9","2","3","1"
"Colombia","2001","13","1","4","0","2","1","3","9","2","3","1"
"Colombia","2002","13","1","4","0","2","1","3","9","2","3","1"
"Colombia","2003","13","1","4","0","2","1","3","9","2","3","1"
"Colombia","2004","13","1","4","0","2","1","3","9","2","3","1"
"Colombia","2005","13","1","4","0","2","1","3","9","2","3","1"
"Colombia","2006","12","1","4","0","2","1","3","8","2","3","0"
"Colombia","2007","12","1","4","0","2","1","3","8","2","3","0"
"Colombia","2008","12","1","4","0","2","1","3","8","2","3","0"
"Colombia","2009","11","1","3","0","2","0","3","8","2","3","0"
"Colombia","2010","11","1","3","0","2","0","3","8","2","3","0"
"Colombia","2011","11","1","3","0","2","0","3","8","2","3","0"
"Colombia","2012","10","1","3","0","2","0","3","7","2","2","0"
"Colombia","2013","9","1","3","0","2","0","2","6","2","2","0"
"Colombia","2014","9","1","3","0","2","0","2","6","2","2","0"
"Comoros","1995","16","3","8","3","0","2","2","8","3","0","3"
"Comoros","1996","14","3","8","3","0","2","1","6","2","0","3"
"Comoros","1997","16","3","8","3","0","2","1","8","3","1","3"
"Comoros","1998","15","3","8","3","0","2","1","7","3","0","3"
"Comoros","1999","18","3","8","3","0","2","3","10","3","1","3"
"Comoros","2000","17","3","8","3","0","2","3","9","3","0","3"
"Comoros","2001","16","3","8","3","0","2","3","8","2","0","3"
"Comoros","2002","16","3","8","3","0","2","3","8","2","0","3"
"Comoros","2003","16","3","8","3","0","2","3","8","2","0","3"
"Comoros","2004","15","3","8","3","0","2","3","7","1","0","3"
"Comoros","2005","14","3","8","3","0","2","3","6","1","0","2"
"Comoros","2006","14","3","8","3","0","2","3","6","1","0","2"
"Comoros","2007","14","3","7","2","0","2","3","7","1","1","2"
"Comoros","2008","13","3","7","2","0","2","3","6","0","1","2"
"Comoros","2009","12","3","7","2","0","2","3","5","0","0","2"
"Comoros","2010","12","3","7","2","0","2","3","5","0","0","2"
"Comoros","2011","12","3","7","2","0","2","3","5","0","0","2"
"Comoros","2012","12","3","7","2","0","2","3","5","0","0","2"
"Comoros","2013","12","3","7","2","0","2","3","5","0","0","2"
"Comoros","2014","12","3","7","2","0","2","3","5","0","0","2"
"Congo-Brazzaville","1995","15","2","5","1","0","2","3","10","2","2","3"
"Congo-Brazzaville","1996","13","2","5","1","0","2","2","8","2","1","3"
"Congo-Brazzaville","1997","16","2","6","1","1","2","2","10","2","3","3"
"Congo-Brazzaville","1998","16","2","7","2","1","2","2","9","2","2","3"
"Congo-Brazzaville","1999","18","2","8","2","1","3","2","10","2","3","3"
"Congo-Brazzaville","2000","18","2","8","2","1","3","3","10","2","2","3"
"Congo-Brazzaville","2001","18","2","8","2","1","3","3","10","2","2","3"
"Congo-Brazzaville","2002","18","2","8","2","1","3","3","10","2","2","3"
"Congo-Brazzaville","2003","17","2","7","2","1","2","3","10","2","2","3"
"Congo-Brazzaville","2004","17","2","8","2","2","2","3","9","2","1","3"
"Congo-Brazzaville","2005","17","2","8","3","1","2","3","9","2","1","3"
"Congo-Brazzaville","2006","18","2","8","3","1","2","3","10","2","2","3"
"Congo-Brazzaville","2007","16","2","7","2","1","2","3","9","2","1","3"
"Congo-Brazzaville","2008","15","2","7","2","1","2","2","8","2","1","3"
"Congo-Brazzaville","2009","15","2","7","2","1","2","2","8","2","1","3"
"Congo-Brazzaville","2010","15","2","7","2","1","2","2","8","2","1","3"
"Congo-Brazzaville","2011","14","2","6","2","0","2","2","8","2","1","3"
"Congo-Brazzaville","2012","13","2","6","2","0","2","2","7","2","1","2"
"Congo-Brazzaville","2013","13","2","6","2","0","2","2","7","2","1","2"
"Congo-Brazzaville","2014","13","2","6","2","0","2","2","7","2","1","2"
"Costa Rica","1995","3","1","1","0","0","0","2","2","0","0","0"
"Costa Rica","1996","3","1","1","0","0","0","2","2","0","0","0"
"Costa Rica","1997","1","1","1","0","0","0","0","0","0","0","0"
"Costa Rica","1998","1","1","1","0","0","0","0","0","0","0","0"
"Costa Rica","1999","1","1","1","0","0","0","0","0","0","0","0"
"Costa Rica","2000","1","1","1","0","0","0","0","0","0","0","0"
"Costa Rica","2001","1","1","1","0","0","0","0","0","0","0","0"
"Costa Rica","2002","1","1","1","0","0","0","0","0","0","0","0"
"Costa Rica","2003","1","1","1","0","0","0","0","0","0","0","0"
"Costa Rica","2004","1","1","1","0","0","0","0","0","0","0","0"
"Costa Rica","2005","1","1","1","0","0","0","0","0","0","0","0"
"Costa Rica","2006","1","1","1","0","0","0","0","0","0","0","0"
"Costa Rica","2007","1","1","1","0","0","0","0","0","0","0","0"
"Costa Rica","2008","1","1","1","0","0","0","0","0","0","0","0"
"Costa Rica","2009","1","1","1","0","0","0","0","0","0","0","0"
"Costa Rica","2010","1","1","1","0","0","0","0","0","0","0","0"
"Costa Rica","2011","1","1","1","0","0","0","0","0","0","0","0"
"Costa Rica","2012","1","1","1","0","0","0","0","0","0","0","0"
"Costa Rica","2013","1","1","1","0","0","0","0","0","0","0","0"
"Costa Rica","2014","1","1","1","0","0","0","0","0","0","0","0"
"Croatia","1995","10","1","4","1","1","1","0","6","3","3","0"
"Croatia","1996","8","1","3","1","1","0","0","5","3","2","0"
"Croatia","1997","7","0","2","1","1","0","0","5","3","2","0"
"Croatia","1998","7","0","2","1","1","0","0","5","3","2","0"
"Croatia","1999","7","0","2","1","1","0","0","5","3","2","0"
"Croatia","2000","5","0","2","1","1","0","0","3","2","1","0"
"Croatia","2001","4","0","2","1","1","0","0","2","2","0","0"
"Croatia","2002","5","0","2","1","1","0","0","3","2","1","0"
"Croatia","2003","5","0","2","1","1","0","0","3","2","1","0"
"Croatia","2004","3","0","1","1","0","0","0","2","2","0","0"
"Croatia","2005","4","0","1","1","0","0","0","3","2","1","0"
"Croatia","2006","3","0","1","1","0","0","0","2","2","0","0"
"Croatia","2007","3","0","1","1","0","0","0","2","2","0","0"
"Croatia","2008","3","0","1","1","0","0","0","2","2","0","0"
"Croatia","2009","3","0","1","1","0","0","0","2","2","0","0"
"Croatia","2010","2","0","0","0","0","0","0","2","2","0","0"
"Croatia","2011","2","0","0","0","0","0","0","2","2","0","0"
"Croatia","2012","2","0","0","0","0","0","0","2","2","0","0"
"Croatia","2013","2","0","0","0","0","0","0","2","2","0","0"
"Croatia","2014","2","0","0","0","0","0","0","2","2","0","0"
"Cuba","1995","10","2","4","1","0","1","3","6","1","1","1"
"Cuba","1996","10","2","4","1","0","1","3","6","1","2","0"
