"data.date","data.owned or leased","data.parking spaces","data.status","data.type","location.congressional district","location.id","location.region id","data.disabilities.ADA Accessible","data.disabilities.ansi usable","data.history.status","data.history.type","location.address.city","location.address.county","location.address.line 1","location.address.line 2","location.address.state","location.address.zip"
"0","LEASED","0","ACTIVE","BUILDING","7","MA5898","1","Yes","0","Not Evaluated","Field Not In Use","BOSTON","SUFFOLK","11 SERVICE ROAD"," ","MA","21282001"
"0","LEASED","126","ACTIVE","BUILDING","6","MA5900","1","Yes","38386","Not Evaluated","Field Not In Use","BURLINGTON","MIDDLESEX","10 NEW ENGLAND EXECUTIVE PARK"," ","MA","18305214"
"1-Dec-07","LEASED","0","ACTIVE","BUILDING","8","MA5902","1","Yes","1283","Not Evaluated","Field Not In Use","BROCKTON","PLYMOUTH","155 W ELM ST"," ","MA","23014326"
"0","LEASED","6","ACTIVE","BUILDING","7","MA5905","1","Yes","7480","Not Evaluated","Field Not In Use","CHELSEA","SUFFOLK","45-47 SPRUCE STREET"," ","MA","21502345"
"0","LEASED","5","ACTIVE","BUILDING","6","MA5907","1","Yes","8000","Not Evaluated","Field Not In Use","MIDDLETON","ESSEX","2 DEBUSH AVENUE","BUILDING B UNITS 7 & 8","MA","19491602"
"0","LEASED","63","ACTIVE","BUILDING","8","MA5908","1","Yes","12500","Not Evaluated","Field Not In Use","BROCKTON","PLYMOUTH","CHRISTY DRIVE"," ","MA","23011843"
"0","LEASED","0","ACTIVE","BUILDING","9","MA5912","1","Yes","400","Not Evaluated","Field Not In Use","VINEYARD HAVEN","DUKES","RR1 BOX 850"," ","MA","25688104"
"0","LEASED","1","ACTIVE","BUILDING","5","MA5915","1","Will Conform","15000","Not Evaluated","Field Not In Use","FRAMINGHAM","MIDDLESEX","1 CLARKS HL"," ","MA","17028172"
"5-May-08","LEASED","19","ACTIVE","BUILDING","4","MA5917","1","Yes","7151","Not Evaluated","Field Not In Use","LAKEVILLE","PLYMOUTH","30 RIVERSIDE DR"," ","MA","23473629"
"0","LEASED","9","ACTIVE","BUILDING","6","MA5918","1","Yes","8140","Not Evaluated","Field Not In Use","SALEM","ESSEX","10 FEDERAL STREET"," ","MA","19703860"
"1-Nov-08","LEASED","14","ACTIVE","BUILDING","6","MA5930","1","Yes","6686","Not Evaluated","Field Not In Use","WAKEFIELD","MIDDLESEX","401 EDGEWATER PLACE"," ","MA","18806201"
"2-Nov-07","LEASED","7","ACTIVE","BUILDING","2","MA5932","1","Yes","1097","Not Evaluated","Field Not In Use","SUTTON","WORCESTER","9 MAIN ST"," ","MA","15901660"
"25-Jun-09","LEASED","18","ACTIVE","BUILDING","3","MA5935","1","Yes","4191","Not Evaluated","Field Not In Use","ANDOVER","ESSEX","138 RIVER ROAD"," ","MA","18101072"
"1-Jan-86","LEASED","5","ACTIVE","BUILDING","6","MA5937","1","Yes","2139","Not Evaluated","Field Not In Use","BURLINGTON","MIDDLESEX","50 BURLINGTON MALL ROAD"," ","MA","18034537"
"15-Feb-08","LEASED","0","ACTIVE","BUILDING","9","MA5938","1","Yes","2500","Not Evaluated","Field Not In Use","HANSON","PLYMOUTH","22 COMMERCIAL WAY"," ","MA","23411527"
"8-Jun-09","LEASED","87","ACTIVE","BUILDING","3","MA5939","1","Yes","27449","Not Evaluated","Field Not In Use","LAWRENCE","ESSEX","2 MILL STREET"," ","MA","18401602"
"0","LEASED","1","ACTIVE","BUILDING","7","MA5941","1","Yes","6630","Not Evaluated","Field Not In Use","BOSTON","SUFFOLK","4238 Washington Street"," ","MA","21311732"
"23-Feb-10","LEASED","0","ACTIVE","BUILDING","9","MA5942","1","Yes","3422","Not Evaluated","Field Not In Use","HYANNIS","BARNSTABLE","75 PERSEVERANCE WAY"," ","MA","26011816"
"12-Mar-09","LEASED","15","ACTIVE","BUILDING","9","MA5944","1","Yes","2400","Not Evaluated","Field Not In Use","FAIRHAVEN","BRISTOL","67 HUTTLESTON AVE"," ","MA","27193156"
"1-Apr-78","LEASED","42","ACTIVE","BUILDING","7","MA5947","1","Yes","15120","Not Evaluated","Field Not In Use","SOMERVILLE","MIDDLESEX","44-48 THIRD AVENUE"," ","MA","21434450"
"1-Mar-97","LEASED","7","ACTIVE","BUILDING","1","MA5954","1","Yes","2171","Not Evaluated","Field Not In Use","SPRINGFIELD","HAMPDEN","1414 MAIN ST"," ","MA","11447000"
"1-Jan-09","LEASED","70","ACTIVE","BUILDING","8","MA5955","1","Yes","11987","Not Evaluated","Field Not In Use","BROCKTON","PLYMOUTH","120 LIBERTY ST"," ","MA","23015521"
"1-Jan-90","LEASED","14","ACTIVE","BUILDING","6","MA5957","1","Yes","4450","Not Evaluated","Field Not In Use","WILMINGTON","MIDDLESEX","300 BALLARDVALE ST"," ","MA","18871012"
"1-Jan-10","LEASED","1","ACTIVE","BUILDING","5","MA5958","1","Yes","10621","Not Evaluated","Field Not In Use","MALDEN","MIDDLESEX","192-194 COMMERCIAL STREET"," ","MA","21486709"
"30-Jul-09","LEASED","1","ACTIVE","BUILDING","5","MA5964","1","Yes","12364","Not Evaluated","Field Not In Use","CAMBRIDGE","MIDDLESEX","10 FAWCETT STREET"," ","MA","21381172"
"15-Jan-01","LEASED","28","ACTIVE","BUILDING","8","MA5965","1","Yes","4976","Not Evaluated","Field Not In Use","BRIDGEWATER","PLYMOUTH","ONE LAKESHORE CENTER"," ","MA","23241065"
"25-Sep-09","LEASED","20","ACTIVE","BUILDING","4","MA5974","1","Yes","7318","Not Evaluated","Field Not In Use","MILFORD","WORCESTER","100 MEDWAY RD"," ","MA","17572923"
"1-Nov-09","LEASED","0","ACTIVE","BUILDING","1","MA5977","1","Yes","1112","Not Evaluated","Field Not In Use","SPRINGFIELD","HAMPDEN","1350 MAIN STREET"," ","MA","11031628"
"15-Aug-09","LEASED","0","ACTIVE","BUILDING","8","MA5980","1","Yes","15519","Not Evaluated","Field Not In Use","BOSTON","SUFFOLK","51 SLEEPER ST"," ","MA","22101276"
"8-Oct-09","LEASED","30","ACTIVE","BUILDING","1","MA5982","1","Yes","20178","Not Evaluated","Field Not In Use","SPRINGFIELD","HAMPDEN","1550 MAIN ST"," ","MA","11031413"
"0","LEASED","15","ACTIVE","BUILDING","8","MA5983","1","Yes","5000","Not Evaluated","Field Not In Use","BOSTON","SUFFOLK","7 DRYDOCK AVE"," ","MA","22102303"
"0","LEASED","1","ACTIVE","BUILDING","2","MA5984","1","Yes","4191","Not Evaluated","Field Not In Use","WORCESTER","WORCESTER","370 MAIN ST","7th Floor","MA","16081708"
"0","LEASED","1","ACTIVE","BUILDING","1","MA5986","1","Yes","4085","Not Evaluated","Field Not In Use","NORTH ADAMS","BERKSHIRE","96 MARSHALL ST"," ","MA","12472454"
"7-Jun-10","LEASED","15","ACTIVE","BUILDING","2","MA5989","1","Yes","2360","Not Evaluated","Field Not In Use","BOYLSTON","WORCESTER","140 SHREWSBURY ST"," ","MA","15051723"
"25-Jun-99","LEASED","13","ACTIVE","BUILDING","9","MA5991","1","Yes","12641","Not Evaluated","Field Not In Use","FALMOUTH","BARNSTABLE","25 BERNARD E ST JEAN DR"," ","MA","25364420"
"0","LEASED","32","ACTIVE","BUILDING","1","MA5992","1","Yes","5269","Not Evaluated","None","SPRINGFIELD","HAMPDEN","95 ASHLEY ST"," ","MA","11051515"
"1-Jul-10","LEASED","20","ACTIVE","BUILDING","3","MA5993","1","Yes","4177","Not Evaluated","Field Not In Use","GARDNER","WORCESTER","354 MAIN ST"," ","MA","14402903"
"1-Sep-10","LEASED","12","ACTIVE","BUILDING","2","MA5995","1","Yes","2315","Not Evaluated","Field Not In Use","HADLEY","HAMPSHIRE","380 RUSSELL ST"," ","MA","10359538"
"1-Oct-10","LEASED","1","ACTIVE","BUILDING","5","MA6001","1","Yes","5681","Not Evaluated","Field Not In Use","WALTHAM","MIDDLESEX","135 BEAVER ST"," ","MA","24528412"
"0","LEASED","5","ACTIVE","BUILDING","8","MA6007","1","Yes","1645","Not Evaluated","Field Not In Use","BROCKTON","PLYMOUTH","928 W CHESTNUT ST"," ","MA","23015560"
"0","LEASED","0","ACTIVE","BUILDING","2","MA6011","1","Yes","297","Not Evaluated","Field Not In Use","WORCESTER","WORCESTER","375 AIRPORT DR"," ","MA","16022201"
"0","LEASED","16","ACTIVE","BUILDING"," ","MA6013","1","Will Conform","4609","Not Evaluated","Field Not In Use","NORTH ANDOVER","ESSEX","1600 Osgood Street"," ","MA","1845"
"0","LEASED","19","ACTIVE","BUILDING"," ","MA6014","1","Yes","19503","Not Evaluated","Field Not In Use","AMHERST","HAMPSHIRE","445 & 451 West Street"," ","MA","10022946"
"0","LEASED","2","ACTIVE","BUILDING","1","MA6015","1","Yes","170","Non-Contributing Element","Field Not In Use","HOLYOKE","HAMPDEN","1 SULLIVAN RD"," ","MA","10402841"
"1-Jan-57","LEASED","0","ACTIVE","BUILDING","2","ME0006","1","Will Conform","0","Not Evaluated","Field Not In Use","BELFAST","WALDO","POST OFFICE SQUARE","1 FRANKLIN STREET","ME","49159998"
"1-Jan-94","OWNED","2","ACTIVE","BUILDING","2","ME0012","1","Will Conform","1938","Not Evaluated","Field Not In Use","SAINT FRANCIS","AROOSTOOK","ST. FRANCIS,ME TOWNSHIP"," ","ME","47749998"
"16-Jun-10","OWNED","0","ACTIVE","BUILDING","2","ME0013","1","Yes","383","Not Evaluated","Field Not In Use","SAINT FRANCIS","AROOSTOOK","ST. FRANCIS,ME TOWNSHIP"," ","ME","47749998"
"01-Jan-1893","LEASED","1","ACTIVE","BUILDING","2","ME0017","1","Will Conform","471","Not Evaluated","Field Not In Use","EASTPORT","WASHINGTON","1 WASHINGTON ST"," ","ME","46311324"
"1-Jan-11","OWNED","16","ACTIVE","BUILDING","1","ME0034","1","Will Conform","50847","National Register Listed","Field Not In Use","PORTLAND","CUMBERLAND","156 FEDERAL ST"," ","ME","41014152"
"01-Jan-1871","OWNED","0","ACTIVE","BUILDING","1","ME0035","1","Will Conform","8208","National Register Listed","Field Not In Use","PORTLAND","CUMBERLAND","312 FORE STREET"," ","ME","41014110"
"1-Jan-61","OWNED","13","ACTIVE","BUILDING","2","ME0051","1","Will Conform","7476","Evaluated - Not Historic","Field Not In Use","MADAWASKA","AROOSTOOK","BRIDGE RD"," ","ME","47560000"
"1-Jan-67","OWNED","114","ACTIVE","BUILDING","2","ME0061","1","Will Conform","87794","Not Evaluated","Field Not In Use","BANGOR","PENOBSCOT","202 HARLOW ST"," ","ME","44014901"
"1-Jan-66","OWNED","182","ACTIVE","BUILDING","1","ME0068","1","Will Conform","70150","Not Evaluated","Field Not In Use","AUGUSTA","KENNEBEC","40 WESTERN AVE"," ","ME","43306325"
"1-Jan-65","OWNED","49","ACTIVE","BUILDING","2","ME0074","1","Will Conform","9642","Not Evaluated","Field Not In Use","HODGDON","AROOSTOOK","US ROUTE 1"," ","ME","47309998"
"1-Jan-65","LEASED","3","ACTIVE","BUILDING","2","ME0075","1","Will Conform","1369","Not Evaluated","Field Not In Use","LUBEC","WASHINGTON","9 WASHINGTON ST"," ","ME","46529998"
"1-Jan-70","OWNED","7","ACTIVE","BUILDING","2","ME0078","1","Will Conform","5961","Not Evaluated","Field Not In Use","PRESQUE ISLE","AROOSTOOK","365 MAIN ST"," ","ME","47692811"
"1-Oct-50","OWNED","23","ACTIVE","STRUCTURE","1","ME0087","1","Will Conform","0","Evaluated - Not Historic","Field Not In Use","PORTLAND","CUMBERLAND","27 BRATTLE ST"," ","ME","41011912"
"1-Jan-81","OWNED","10","ACTIVE","BUILDING","2","ME0088","1","Will Conform","11019","Not Evaluated","Field Not In Use","FORT KENT","AROOSTOOK","U.S. ROUTE 1"," ","ME","47439998"
"1-Nov-09","OWNED","0","ACTIVE","BUILDING","2","ME0089","1","Yes","1616","Not Evaluated","Field Not In Use","HODGDON","AROOSTOOK","96 CALAIS ROAD"," ","ME","47309998"
"26-Nov-13","OWNED","2","ACTIVE","BUILDING","2","ME0091","1","Will Conform","1420","Not Evaluated","Field Not In Use","CALAIS","WASHINGTON","534 NORTH ST"," ","ME","46191037"
"1-Jan-36","OWNED","16","ACTIVE","BUILDING","2","ME0501","1","Will Conform","7684","National Register Listed","Field Not In Use","CALAIS","WASHINGTON","3 CUSTOMS STREET"," ","ME","46199998"
"1-Jan-82","OWNED","0","ACTIVE","BUILDING","2","ME0502","1","Will Conform","651","Evaluated - Not Historic","Field Not In Use","CALAIS","WASHINGTON","3 CUSTOMS STREET"," ","ME","46199998"
"1-Jan-36","OWNED","0","ACTIVE","BUILDING","2","ME0503","1","Will Conform","978","National Register Listed","Field Not In Use","CALAIS","WASHINGTON","3 CUSTOMS STREET"," ","ME","46199998"
"1-Jan-03","OWNED","0","ACTIVE","BUILDING","2","ME0504","1","Yes","2484","Not Evaluated","Field Not In Use","CALAIS","WASHINGTON","3 CUSTOMS STREET"," ","ME","46199998"
"1-Jan-32","OWNED","0","ACTIVE","BUILDING","2","ME0551","1","Will Conform","3857","National Register Listed","Field Not In Use","COBURN GORE","FRANKLIN","6092 Arnold Trail"," ","ME","49369998"
"1-Jan-32","OWNED","0","ACTIVE","BUILDING","2","ME0552","1","Will Conform","0","National Register Listed","Field Not In Use","COBURN GORE","FRANKLIN","6092 Arnold Trail"," ","ME","49369998"
"1-Jan-32","OWNED","0","ACTIVE","BUILDING","2","ME0553","1","Will Conform","1221","National Register Listed","Field Not In Use","COBURN GORE","FRANKLIN","6092 Arnold Trail"," ","ME","49369998"
"1-Jan-67","OWNED","0","ACTIVE","BUILDING","2","ME0554","1","Will Conform","1094","Not Evaluated","Field Not In Use","COBURN GORE","FRANKLIN","6092 Arnold Trail"," ","ME","49369998"
"1-Jan-67","OWNED","0","ACTIVE","BUILDING","2","ME0555","1","Will Conform","1094","Not Evaluated","Field Not In Use","COBURN GORE","FRANKLIN","6092 Arnold Trail"," ","ME","49369998"
"1-Jan-34","OWNED","12","ACTIVE","BUILDING","2","ME0601","1","Will Conform","3804","National Register Listed","Field Not In Use","FORT FAIRFIELD","AROOSTOOK","1 BOUNDRY LINE RD"," ","ME","47423628"
"1-Jan-85","OWNED","36","ACTIVE","BUILDING","2","ME0661","1","Will Conform","23964","Not Evaluated","Field Not In Use","HOULTON","AROOSTOOK","27 Customs Loop"," ","ME","47309998"
"1-Jan-85","OWNED","8","ACTIVE","BUILDING","2","ME0662","1","Will Conform","4060","Not Evaluated","Field Not In Use","HOULTON","AROOSTOOK","27 CUSTOMS LOOP"," ","ME","47309998"
"1-Jan-85","OWNED","12","ACTIVE","BUILDING","2","ME0663","1","Will Conform","3022","Not Evaluated","Field Not In Use","HOULTON","AROOSTOOK","27 Customs Loop"," ","ME","47309998"
"1-Jan-34","OWNED","5","ACTIVE","BUILDING","2","ME0701","1","Will Conform","1614","National Register Listed","Field Not In Use","LIMESTONE","AROOSTOOK","410 GRAND FALLS RD"," ","ME","47506412"
"1-Jan-37","OWNED","0","ACTIVE","BUILDING","2","ME0751","1","Will Conform","1904","National Register Listed","Field Not In Use","ORIENT","AROOSTOOK","US ROUTE 1"," ","ME","44719998"
"1-Jan-37","OWNED","2","ACTIVE","BUILDING","2","ME0752","1","Will Conform","389","National Register Listed","Field Not In Use","ORIENT","AROOSTOOK","US ROUTE 1"," ","ME","44719998"
"6-May-09","OWNED","0","ACTIVE","BUILDING","2","ME0823","1","Yes","28190","Not Evaluated","Field Not In Use","SANDY BAY TOWNSHIP","SOMERSET","2614 MAIN ST"," ","ME","4945"
"12-Jul-10","OWNED","0","ACTIVE","BUILDING","2","ME0824","1","Yes","15357","Not Evaluated","Field Not In Use","SANDY BAY TOWNSHIP","SOMERSET","2614 MAIN ST"," ","ME","4945"
"1-Aug-09","OWNED","0","ACTIVE","BUILDING","2","ME0825","1","Yes","0","Not Evaluated","Field Not In Use","SANDY BAY TOWNSHIP","SOMERSET","2614 MAIN ST"," ","ME","43450824"
"1-Jan-64","OWNED","0","ACTIVE","BUILDING","2","ME0831","1","Will Conform","5537","Evaluated - Not Historic","Field Not In Use","VANCEBORO","WASHINGTON","STATE RTE 6 WATER ST"," ","ME","44919998"
"1-Jan-64","OWNED","2","ACTIVE","BUILDING","2","ME0832","1","Will Conform","512","Evaluated - Not Historic","Field Not In Use","VANCEBORO","WASHINGTON","STATE RTE 6 WATER ST"," ","ME","44919998"
"30-Apr-13","OWNED","28","ACTIVE","BUILDING","2","ME0843","1","Yes","19168","Not Evaluated","Field Not In Use","VAN BUREN","AROOSTOOK","173 Acadian Way","BLDG A","ME","47851102"
"30-Apr-13","OWNED","0","ACTIVE","BUILDING","2","ME0844","1","Yes","9472","Not Evaluated","Field Not In Use","VAN BUREN","AROOSTOOK","165 Acadian Way","BLDG B","ME","47851102"
"30-Apr-13","OWNED","0","ACTIVE","BUILDING","2","ME0845","1","Yes","8495","Not Evaluated","Field Not In Use","VAN BUREN","AROOSTOOK","206 Acadian Way","BLDG C","ME","47851102"
"1-Aug-09","OWNED","90","ACTIVE","BUILDING","2","ME0851","1","Will Conform","64705","Not Evaluated","Field Not In Use","CALAIS","WASHINGTON","CALAIS"," ","ME","46190000"
"1-Aug-09","OWNED","0","ACTIVE","BUILDING","2","ME0852","1","Yes","6452","Not Evaluated","Field Not In Use","CALAIS","WASHINGTON","NII BUILDING,CALAIS NEW BRIDGE"," ","ME","46190000"
"0","LEASED","7","ACTIVE","BUILDING","1","ME3377","1","Yes","20846","Not Evaluated","Field Not In Use","PORTLAND","CUMBERLAND","2 MONUMENT ST"," ","ME","41014093"
"0","LEASED","0","ACTIVE","BUILDING","2","ME4033","1","Will Conform","817","Not Evaluated","Field Not In Use","SAINT FRANCIS","AROOSTOOK","1 Frontier Road,TS20/R11 & 12"," ","ME","47749998"
"0","LEASED","40","ACTIVE","BUILDING","1","ME4126","1","Yes","9318","Not Evaluated","Field Not In Use","PORTLAND","CUMBERLAND","550 FOREST AVENUE"," ","ME","41011505"
"1-Dec-00","LEASED","0","ACTIVE","BUILDING","2","ME4129","1","No","1500","Not Evaluated","Field Not In Use","JACKMAN","SOMERSET","International Paper Road,TS6/R19"," ","ME","49459998"
"31-Jul-02","LEASED","12","ACTIVE","BUILDING","1","ME4130","1","Yes","3807","Not Evaluated","Field Not In Use","PORTLAND","CUMBERLAND","68 MARGINAL WAY"," ","ME","41012444"
"0","LEASED","36","ACTIVE","BUILDING","1","ME4132","1","Yes","10800","Not Evaluated","Field Not In Use","AUGUSTA","KENNEBEC","196 WHITTEN RD"," ","ME","43306021"
"1-Aug-99","LEASED","100","ACTIVE","BUILDING","1","ME4134","1","Yes","6270","Not Evaluated","Field Not In Use","AUGUSTA","KENNEBEC","330 CIVIC CENTER DR"," ","ME","43308035"
"0","LEASED","5","ACTIVE","BUILDING","1","ME4154","1","Will Conform","3540","Not Evaluated","Field Not In Use","PORTLAND","CUMBERLAND","1355 CONGRESS STREET"," ","ME","41022137"
"0","LEASED","0","ACTIVE","BUILDING","1","ME4164","1","Will Conform","5000","Not Evaluated","Field Not In Use","KENNEBUNKPORT","YORK","CLEMENT HUFF ROAD"," ","ME","40466711"
"0","LEASED","43","ACTIVE","BUILDING","1","ME4166","1","Will Conform","19993","Not Evaluated","Field Not In Use","PORTLAND","CUMBERLAND","510 CONGRESS STREET"," ","ME","41013410"
"0","LEASED","14","ACTIVE","BUILDING","1","ME4167","1","Will Conform","27836","Not Evaluated","Field Not In Use","PORTLAND","CUMBERLAND","100 MIDDLE STREET PLAZA"," ","ME","41014100"
"0","LEASED","0","ACTIVE","BUILDING","1","ME4168","1","Will Conform","10852","Not Evaluated","Field Not In Use","SOUTH PORTLAND","CUMBERLAND","220 MAINE MALL RD"," ","ME","41062313"
"0","LEASED","37","ACTIVE","STRUCTURE","1","ME4172","1","Will Conform","0","Not Evaluated","Field Not In Use","PORTLAND","CUMBERLAND","21 PEARL ST"," ","ME","41014117"
"0","LEASED","0","ACTIVE","BUILDING","2","ME4175","1","Will Conform","1330","Not Evaluated","Field Not In Use","BANGOR","PENOBSCOT","304 HANCOCK STREET"," ","ME","44016573"
"0","LEASED","0","ACTIVE","BUILDING","2","ME4176","1","Will Conform","850","Not Evaluated","Field Not In Use","ELLSWORTH","HANCOCK","248 STATE STREET"," ","ME","46051925"
"0","LEASED","14","ACTIVE","BUILDING","1","ME4185","1","Will Conform","3215","Not Evaluated","Field Not In Use","ROCKLAND","KNOX","231 PARK ST"," ","ME","48412127"
"0","LEASED","3","ACTIVE","BUILDING","2","ME4189","1","Will Conform","1155","Not Evaluated","Field Not In Use","PRESQUE ISLE","AROOSTOOK","36 NORTH ST"," ","ME","47692273"
"0","LEASED","0","ACTIVE","BUILDING","1","ME4191","1","Will Conform","12559","Not Evaluated","Field Not In Use","PORTLAND","CUMBERLAND","1 PORTLAND SQ"," ","ME","41014057"
"0","LEASED","16","ACTIVE","BUILDING","1","ME4195","1","Will Conform","2608","Not Evaluated","Field Not In Use","FALMOUTH","CUMBERLAND","4R FUNDY ROAD"," ","ME","41051764"
"0","LEASED","3","ACTIVE","BUILDING","1","ME4197","1","Will Conform","19889","National Register Listed","Field Not In Use","PORTLAND","CUMBERLAND","539 CONGRESS ST"," ","ME","41013306"
"0","LEASED","31","ACTIVE","BUILDING","1","ME4199","1","Will Conform","6311","Not Evaluated","Field Not In Use","SACO","YORK","110   MAIN STREET"," ","ME","40723509"
"0","LEASED","8","ACTIVE","BUILDING","1","ME4202","1","Will Conform","6329","Not Evaluated","Field Not In Use","AUGUSTA","KENNEBEC","79 LEIGHTON RD"," ","ME","43307705"
"0","LEASED","76","ACTIVE","BUILDING","1","ME4204","1","Will Conform","19150","Not Evaluated","Field Not In Use","SOUTH PORTLAND","CUMBERLAND","176 GANNETT DRIVE"," ","ME","41066909"
"15-Dec-97","LEASED","14","ACTIVE","BUILDING","2","ME4206","1","Will Conform","5380","Not Evaluated","Field Not In Use","MILBRIDGE","WASHINGTON","14 WATER ST"," ","ME","46583546"
"0","LEASED","10","ACTIVE","BUILDING","2","ME4208","1","Yes","3324","Not Evaluated","Field Not In Use","BANGOR","PENOBSCOT","1 MERCHANTS PLZ"," ","ME","44018302"
"0","LEASED","13","ACTIVE","STRUCTURE","1","ME4211","1","Yes","0","Not Evaluated","Field Not In Use","PORTLAND","CUMBERLAND","188 NEWBURY ST"," ","ME","41014187"
"0","LEASED","13","ACTIVE","BUILDING","1","ME4212","1","Yes","8556","Not Evaluated","Field Not In Use","PORTLAND","CUMBERLAND","100 MIDDLE ST"," ","ME","41014100"
"0","LEASED","15","ACTIVE","BUILDING","2","ME4225","1","Yes","2758","Not Evaluated","Field Not In Use","BELFAST","WALDO","2 FRANKLIN ST"," ","ME","49156518"
"0","LEASED","0","ACTIVE","BUILDING","2","ME4227","1","Yes","4017","Not Evaluated","Field Not In Use","HOULTON","AROOSTOOK","12 KELLERAN ST"," ","ME","47302006"
"0","LEASED","26","ACTIVE","BUILDING","2","ME4229","1","Yes","9011","Not Evaluated","Field Not In Use","EASTPORT","WASHINGTON","1 MADISON ST"," ","ME","46311114"
"0","LEASED","0","ACTIVE","BUILDING","1","ME4231","1","Yes","20","Not Evaluated","Field Not In Use","FALMOUTH","CUMBERLAND","12 VICTORIA LANE"," ","ME","41052541"
